seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133194.1	37536289	37536418	130	*	18	Intron (XM_068215299.1/macf1a, intron 58 of 95)	20	37472742	37489290	16549	2	bmp8a	NM_001044971.1	-46999	XM_068215299.1;XM_068215300.1;XM_068215301.1;XM_068215302.1;XM_068215303.1;XM_068215304.1;XM_068215305.1;XM_068215306.1;XM_068215307.1;XM_068215308.1;XM_068215309.1;XM_073931802.1;XM_073931803.1;XM_073931804.1;XM_073931805.1;XM_073931810.1;XM_068215314.2;XM_073931808.1;XM_073931815.1;XM_073931817.1;XM_068215312.2;XM_073931807.1;XM_068215315.1;XM_073931809.1;XM_073931816.1;XM_073931818.1;XM_068215313.1;XM_068215316.1;XM_068215317.1;XM_073931814.1;XM_009294348.5;XM_068215310.2;XM_068215311.2;XM_068215318.2;XM_068215319.2;XM_068215320.2;XM_068215321.2;XM_073931811.1;XM_073931813.1;XM_073931820.1;XM_068215322.2	macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a;macf1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	38683227	38683311	85	*	15	Intron (XM_073931822.1/csmd2, intron 41 of 70)	20	38938643	38941492	2850	1	LOC137488537	XR_012394996.1	-255332	XM_073931822.1;XM_688741.11	csmd2;csmd2	0;0
NC_133194.1	38685666	38685734	69	*	17	Distal Intergenic	20	38938643	38941492	2850	1	LOC137488537	XR_012394996.1	-252909	XM_073931822.1;XM_688741.11	csmd2;csmd2	0;0
NC_133194.1	38749159	38749341	183	*	23	Distal Intergenic	20	38938643	38941492	2850	1	LOC137488537	XR_012394996.1	-189302	XM_073931822.1;XM_688741.11	csmd2;csmd2	0;0
NC_133194.1	38805192	38805294	103	*	18	Intron (XM_073931822.1/csmd2, intron 23 of 70)	20	38938643	38941492	2850	1	LOC137488537	XR_012394996.1	-133349	XM_073931822.1;XM_688741.11	csmd2;csmd2	0;0
NC_133194.1	38830938	38831100	163	*	28	Distal Intergenic	20	38938643	38941492	2850	1	LOC137488537	XR_012394996.1	-107543	XM_073931822.1;XM_688741.11	csmd2;csmd2	0;0
NC_133194.1	38834784	38834911	128	*	19	Intron (XM_073931822.1/csmd2, intron 13 of 70)	20	38938643	38941492	2850	1	LOC137488537	XR_012394996.1	-103732	XM_073931822.1;XM_688741.11	csmd2;csmd2	0;0
NC_133194.1	40053566	40053625	60	*	17	Promoter (<=1kb)	20	40052673	40085938	33266	1	dlgap3	NM_001044714.2	893	XM_073930876.1;XM_068215143.2;XM_073930872.1;XM_073930873.1;XM_073930875.1;XM_073930874.1;XR_012394581.1;XR_012394582.1;XR_012394583.1;XM_068215144.2;NM_001044714.2	dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3	0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	40078624	40078713	90	*	19	Distal Intergenic	20	40095737	40102664	6928	2	ilf2	NM_213236.2	23951	XM_073930876.1;XM_068215143.2;XM_073930872.1;XM_073930873.1;XM_073930875.1;XM_073930874.1;XR_012394581.1;XR_012394582.1;XR_012394583.1;XM_068215144.2;NM_001044714.2	dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3;dlgap3	0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	40384292	40384418	127	*	30	Intron (XR_012394625.1/thsd7aa, intron 13 of 27)	20	40442824	40522427	79604	1	nxph1	XM_073930765.1	-58406	XR_012394625.1;XR_012394621.1;XR_012394622.1;NM_001122760.1;XR_012394623.1;XR_012394624.1	thsd7aa;thsd7aa;thsd7aa;thsd7aa;thsd7aa;thsd7aa	0;0;0;0;0;0
NC_133194.1	40384441	40384560	120	*	15	Intron (XR_012394625.1/thsd7aa, intron 14 of 27)	20	40442824	40522427	79604	1	nxph1	XM_073930765.1	-58264	XR_012394625.1;XR_012394621.1;XR_012394622.1;NM_001122760.1;XR_012394623.1;XR_012394624.1	thsd7aa;thsd7aa;thsd7aa;thsd7aa;thsd7aa;thsd7aa	0;0;0;0;0;0
NC_133194.1	40429898	40429999	102	*	16	Intron (XR_012394625.1/thsd7aa, intron 25 of 27)	20	40442824	40522427	79604	1	nxph1	XM_073930765.1	-12825	XR_012394625.1;XR_012394621.1;XR_012394622.1;NM_001122760.1;XR_012394623.1;XR_012394624.1	thsd7aa;thsd7aa;thsd7aa;thsd7aa;thsd7aa;thsd7aa	0;0;0;0;0;0
NC_133194.1	40743089	40743140	52	*	22	Intron (XR_012395190.1/LOC141379160, intron 3 of 3)	20	40742168	40747177	5010	2	LOC141379160	XR_012395190.1	4037	XR_012395190.1;XR_012395189.1;XR_012395191.1	LOC141379160;LOC141379160;LOC141379160	0;0;0
NC_133194.1	40811997	40812252	256	*	38	Intron (XR_012394577.1/phf14, intron 9 of 9)	20	40765416	40923618	158203	1	phf14	XM_073930832.1	46581	XR_012394577.1;XM_005159689.6;XM_005159690.6;XM_009294355.5;XM_068215132.2;XM_073930833.1;XM_073930836.1;XM_073930837.1;XM_073930838.1;XR_012394575.1;XR_012394576.1;XM_005159688.6;XM_073930829.1;XM_073930831.1;NM_001423773.1;XM_073930834.1;XM_073930830.1;XM_073930832.1	phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14;phf14	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	41343741	41343808	68	*	15	3' UTR	20	41070055	41232324	162270	2	col16a1	XM_073931847.1	-111417	XM_073931848.1;XM_073931849.1;XM_073931850.1;XM_073931851.1;XM_073931852.1;XM_073931853.1;XM_073931854.1;XM_073931855.1;XM_073931856.1;XM_073931857.1;XM_073931858.1;XM_073931859.1;XM_073931860.1;XM_073931861.1;XM_073931862.1;XM_073931863.1;XM_073931864.1;XM_073931865.1;XM_073931866.1;XM_073931867.1;XM_073931868.1;XM_073931869.1;XM_073931870.1;XM_073931872.1;XM_073931873.1;XM_073931874.1;XM_073931875.1;XM_073931876.1;XM_073931877.1;XM_073931878.1;XM_073931879.1;XM_073931880.1;XM_073931881.1;XM_073931883.1;XM_073931884.1;XM_073931885.1;XM_073931886.1;XM_073931887.1;XM_073931888.1;XM_073931889.1;XM_073931890.1;XM_073931891.1;XM_073931892.1;XM_073931893.1;XM_073931894.1;XM_073931895.1;XM_073931896.1;XM_073931897.1;XR_012395196.1;XR_012395197.1	adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	41398141	41398232	92	*	28	Intron (XM_073931848.1/adgrb2, intron 24 of 33)	20	41512097	41515593	3497	2	LOC141379168	XR_012395211.1	117361	XM_073931848.1;XM_073931849.1;XM_073931850.1;XM_073931851.1;XM_073931852.1;XM_073931853.1;XM_073931854.1;XM_073931855.1;XM_073931856.1;XM_073931857.1;XM_073931858.1;XM_073931859.1;XM_073931860.1;XM_073931861.1;XM_073931862.1;XM_073931863.1;XM_073931864.1;XM_073931865.1;XM_073931866.1;XM_073931867.1;XM_073931868.1;XM_073931869.1;XM_073931870.1;XM_073931872.1;XM_073931873.1;XM_073931874.1;XM_073931875.1;XM_073931876.1;XM_073931877.1;XM_073931878.1;XM_073931879.1;XM_073931880.1;XM_073931881.1;XM_073931883.1;XM_073931884.1;XM_073931885.1;XM_073931886.1;XM_073931887.1;XM_073931888.1;XM_073931889.1;XM_073931890.1;XM_073931891.1;XM_073931892.1;XM_073931893.1;XM_073931894.1;XM_073931895.1;XM_073931896.1;XM_073931897.1;XR_012395196.1;XR_012395197.1	adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	41734668	41734748	81	*	14	Distal Intergenic	20	41671988	41674753	2766	2	LOC137488542	XR_012395208.1	-59915	XM_073931848.1;XM_073931849.1;XM_073931850.1;XM_073931851.1;XM_073931852.1;XM_073931853.1;XM_073931854.1;XM_073931855.1;XM_073931856.1;XM_073931857.1;XM_073931858.1;XM_073931859.1;XM_073931860.1;XM_073931861.1;XM_073931862.1;XM_073931863.1;XM_073931864.1;XM_073931865.1;XM_073931866.1;XM_073931867.1;XM_073931868.1;XM_073931869.1;XM_073931870.1;XM_073931872.1;XM_073931873.1;XM_073931874.1;XM_073931875.1;XM_073931876.1;XM_073931877.1;XM_073931878.1;XM_073931879.1;XM_073931880.1;XM_073931881.1;XM_073931883.1;XM_073931884.1;XM_073931885.1;XM_073931886.1;XM_073931887.1;XM_073931888.1;XM_073931889.1;XM_073931890.1;XM_073931891.1;XM_073931892.1;XM_073931893.1;XM_073931894.1;XM_073931895.1;XM_073931896.1;XM_073931897.1;XR_012395196.1;XR_012395197.1	adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2;adgrb2	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	42655642	42655761	120	*	17	Promoter (1-2kb)	20	42653980	42667849	13870	1	sfpq	NM_213278.2	1662	XR_222585.5;NM_213278.2	sfpq;sfpq	0;0
NC_133194.1	43169705	43169773	69	*	14	Intron (XM_017352306.4/vps50, intron 15 of 28)	20	43008859	43316652	307794	1	vps50	XR_012395230.1	160846	XM_017352306.4;XM_017352307.4;XM_017352308.4;XM_073931902.1;XR_012395215.1;XR_012395216.1;XR_012395217.1;XR_012395218.1;XR_012395219.1;XR_012395220.1;XR_012395221.1;XR_012395222.1;XR_012395223.1;XR_012395224.1;XR_012395225.1;XR_012395226.1;XR_012395227.1;XR_012395228.1;XR_012395229.1;XR_012395230.1	vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50;vps50	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	43985182	43985359	178	*	18	Intron (XM_073931923.1/dync1i1a, intron 15 of 17)	20	43999994	44094792	94799	2	slc25a13	XM_073931919.1	109433	XM_073931923.1;XM_073931925.1;XM_073931924.1;XM_073931926.1;XM_073931927.1	dync1i1a;dync1i1a;dync1i1a;dync1i1a;dync1i1a	0;0;0;0;0
NC_133194.1	44104288	44104475	188	*	18	Intron (XR_012394606.1/trioa, intron 38 of 38)	20	43999994	44094792	94799	2	slc25a13	XR_012395235.1	-9496	XR_012394606.1	trioa	0
NC_133194.1	44682309	44682411	103	*	18	Distal Intergenic	20	44655310	44659646	4337	1	LOC141379176	XR_012395253.1	26999	XR_012394606.1;XM_021468075.3;XM_021468076.3;XM_021468077.3;XM_073930879.1;XM_073930880.1;XM_073930881.1;XM_009294421.4;XM_073930883.1;XM_073930882.1;XM_073930885.1;XM_073930886.1;XM_073930887.1;NM_001104526.1;XR_012394602.1;XR_012394608.1;XR_012394584.1;XR_012394585.1;XR_012394586.1;XR_012394587.1;XR_012394595.1;XR_012394596.1;XR_012394597.1;XR_012394603.1;XR_012394604.1;XR_012394589.1;XR_012394591.1;XR_012394592.1;XR_012394599.1;XR_012394609.1;XR_012394588.1;XR_012394590.1;XR_012394593.1;XR_012394594.1;XR_012394598.1;XR_012394600.1;XR_012394601.1;XR_012394607.1;XR_012394605.1;XM_073930889.1	trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa;trioa	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	45495674	45495766	93	*	16	Distal Intergenic	20	45476874	45491996	15123	2	sytl1	XM_073931200.1	-3678	NM_001003520.1;XM_009294424.5;XM_009294426.4;XM_068215195.2;XM_068215196.2;XM_073931187.1;XM_073931189.1;XM_073931190.1;XM_073931191.1;XM_073931192.1;XM_073931193.1;XM_073931194.1;XM_073931195.1;XM_073931197.1;XM_073931198.1;XM_073931199.1;XM_073931200.1;NM_001128533.1	fkbp9;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1;sytl1	0;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3678;-3711
NC_133194.1	45598169	45598369	201	*	46	Promoter (<=1kb)	20	45597562	45706888	109327	1	clasp2	XM_073930695.1	607	NM_001328259.1;XM_073930670.1;XM_073930671.1;XM_073930672.1;XM_073930673.1;XM_073930674.1;XM_073930675.1;XM_073930676.1;XM_073930677.1;XM_073930678.1;XM_073930679.1;XM_073930680.1;XM_073930681.1;XM_073930682.1;XM_073930683.1;XM_073930684.1;XM_073930685.1;XM_073930686.1;XM_073930687.1;XM_073930689.1;XM_073930690.1;XM_073930691.1;XM_073930692.1;XM_073930693.1;XM_073930694.1;XM_073930695.1	clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	45711690	45711833	144	*	27	Promoter (<=1kb)	20	45711404	45741942	30539	1	ubp1	NM_001114574.2	286	NM_001328259.1;XM_073930670.1;XM_073930671.1;XM_073930672.1;XM_073930673.1;XM_073930674.1;XM_073930675.1;XM_073930676.1;XM_073930677.1;XM_073930678.1;XM_073930679.1;XM_073930680.1;XM_073930681.1;XM_073930682.1;XM_073930683.1;XM_073930684.1;XM_073930685.1;XM_073930686.1;XM_073930687.1;XM_073930689.1;XM_073930690.1;XM_073930691.1;XM_073930692.1;XM_073930693.1;XM_073930694.1;XM_073930695.1;XM_073930697.1;XM_073930702.1;XM_073930703.1;XM_073930708.1;XM_073930709.1;XM_073930710.1;XM_073930713.1;XM_073930714.1;XM_073930716.1;XM_073930717.1;XM_073930719.1;NM_207072.2;XM_073930696.1;XM_073930698.1;XM_073930700.1;XM_073930701.1;XM_073930704.1;XM_073930705.1;XM_073930706.1;XM_073930707.1;XM_073930711.1;XM_073930712.1;XM_073930715.1;XM_073930718.1;XM_073930721.1;XM_073930722.1;XR_012394454.1;XR_012394455.1;XM_005159726.6;XR_002456095.3;NM_001114574.2	clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;clasp2;ubp1;ubp1;ubp1;ubp1;ubp1	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	45751985	45752067	83	*	20	Promoter (<=1kb)	20	45751929	45779770	27842	1	pdcd6ip	XM_068215110.1	56	NM_213360.4;XM_005159737.5;XM_009294414.4;XM_068215110.1;XR_012394454.1;XR_012394455.1;XM_005159726.6;XR_002456095.3	pdcd6ip;pdcd6ip;pdcd6ip;pdcd6ip;ubp1;ubp1;ubp1;ubp1	0;0;0;0;0;0;0;0
NC_133194.1	45776734	45776776	43	*	14	Intron (NM_213360.4/pdcd6ip, intron 15 of 17)	20	45791000	45821913	30914	1	arpp21	XM_005159754.5	-14224	NM_213360.4;XM_005159737.5;XM_009294414.4;XM_068215110.1	pdcd6ip;pdcd6ip;pdcd6ip;pdcd6ip	0;0;0;0
NC_133194.1	46157970	46158140	171	*	22	Intron (XM_021468031.3/matn1, intron 3 of 6)	20	46146577	46170149	23573	1	matn1	NM_001099740.2	11393	XM_021468031.3;NM_001099740.2	matn1;matn1	0;0
NC_133194.1	46163303	46163577	275	*	24	Intron (XM_021468031.3/matn1, intron 3 of 6)	20	46173048	46189342	16295	1	sesn2	NM_001079975.2	-9471	XM_021468031.3;NM_001099740.2	matn1;matn1	0;0
NC_133194.1	46328557	46328613	57	*	15	Distal Intergenic	20	46337887	46348890	11004	1	LOC101883617	XM_005159776.6	-9274	XM_003200637.7;XM_073931910.1	ahdc1;ahdc1	0;0
NC_133194.1	46663129	46663199	71	*	16	Intron (XM_009294441.5/klhl43, intron 6 of 6)	20	46652491	46658445	5955	1	rpl11	NM_001002139.1	10638	XM_009294441.5;XM_073931921.1;XM_073931922.1;XM_693977.11;NM_001002139.1	klhl43;klhl43;klhl43;klhl43;rpl11	0;0;0;0;10638
NC_133194.1	46667562	46667702	141	*	28	Distal Intergenic	20	46652491	46658445	5955	1	rpl11	NM_001002139.1	15071	XM_009294441.5;XM_073931921.1;XM_073931922.1;XM_693977.11	klhl43;klhl43;klhl43;klhl43	0;0;0;0
NC_133194.1	46674884	46674985	102	*	21	Distal Intergenic	20	46658692	46691110	32419	2	klhl43	XM_009294441.5	16125	XM_009294441.5;XM_073931921.1;XM_073931922.1;XM_693977.11	klhl43;klhl43;klhl43;klhl43	0;0;0;0
NC_133194.1	46717613	46717653	41	*	14	Promoter (<=1kb)	20	46717355	46726457	9103	1	pithd1	NM_207074.1	258	NM_213455.1;NM_207074.1	eloa;pithd1	0;0
NC_133194.1	51016239	51016354	116	*	21	Intron (XM_073931951.1/LOC100329589, intron 16 of 16)	20	51029127	51049480	20354	2	LOC101886774	XM_073931952.1	33126	XM_073931951.1;XR_012395279.1	LOC100329589;LOC100329589	0;0
NC_133194.1	51031501	51031608	108	*	23	3' UTR	20	51029127	51049480	20354	2	LOC101886774	XM_073931952.1	17872	XM_073931952.1;XM_073931953.1	LOC101886774;LOC101886774	0;0
NC_133194.1	51039515	51039569	55	*	14	Intron (XM_073931952.1/LOC101886774, intron 5 of 14)	20	51029127	51049480	20354	2	LOC101886774	XM_073931952.1	9911	XM_073931952.1;XM_073931953.1	LOC101886774;LOC101886774	0;0
NC_133194.1	51108122	51108263	142	*	24	Intron (XM_073931954.1/prdm1b, intron 5 of 6)	20	51098077	51113786	15710	1	prdm1b	XM_073931955.1	10045	XM_073931954.1;XM_073931955.1	prdm1b;prdm1b	0;0
NC_133194.1	51398863	51398918	56	*	15	Intron (XM_073931979.1/trak1b, intron 9 of 14)	20	51393509	51403328	9820	2	trak1b	XM_073931979.1	4410	XM_073931979.1;XR_012395291.1;XM_073931971.1;XM_073931972.1;XM_073931973.1;XM_073931974.1;XM_073931975.1;XM_073931976.1;XM_073931977.1;XM_073931978.1;XR_012395286.1;XR_012395287.1;XR_012395288.1;XR_012395289.1;XR_012395290.1	trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	51399163	51399239	77	*	21	Distal Intergenic	20	51393509	51403328	9820	2	trak1b	XM_073931979.1	4089	XM_073931979.1;XR_012395291.1;XM_073931971.1;XM_073931972.1;XM_073931973.1;XM_073931974.1;XM_073931975.1;XM_073931976.1;XM_073931977.1;XM_073931978.1;XR_012395286.1;XR_012395287.1;XR_012395288.1;XR_012395289.1;XR_012395290.1	trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b;trak1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133194.1	51587952	51588121	170	*	39	Intron (NM_001100147.1/zgc:158376, intron 8 of 10)	20	51579261	51593494	14234	2	zgc:158376	NM_001100147.1	5373	NM_001100147.1;XM_073930429.1;XM_073930431.1;XM_073930432.1;XM_073930433.1;XM_073930434.1	zgc:158376;zgc:158376;zgc:158376;zgc:158376;zgc:158376;zgc:158376	0;0;0;0;0;0
NC_133194.1	51588317	51588560	244	*	33	Intron (NM_001100147.1/zgc:158376, intron 7 of 10)	20	51579261	51593494	14234	2	zgc:158376	NM_001100147.1	4934	NM_001100147.1;XM_073930429.1;XM_073930431.1;XM_073930432.1;XM_073930433.1;XM_073930434.1	zgc:158376;zgc:158376;zgc:158376;zgc:158376;zgc:158376;zgc:158376	0;0;0;0;0;0
NC_133183.1	104612	104806	195	*	25	Distal Intergenic	9	96769	100042	3274	2	ccdc112	XM_073909969.1	-4570	XM_073909969.1;NM_198145.2;XM_073909210.1	ccdc112;fem1c;fem1c	-4570;0;0
NC_133183.1	131638	131797	160	*	25	Promoter (<=1kb)	9	126883	131837	4955	2	cdo1	NM_200741.1	40	XR_012383993.1;NM_001005964.1;XM_073909352.1;XM_073909353.1;XR_012383690.1;XR_012383691.1;XR_012383692.1;NM_200741.1	LOC141375559;ap3s1;ap3s1;ap3s1;ap3s1;ap3s1;ap3s1;cdo1	4078;0;0;0;0;0;0;0
NC_133183.1	134204	134266	63	*	19	Promoter (<=1kb)	9	133678	143628	9951	1	ap3s1	XR_012383692.1	526	XR_012383993.1;NM_001005964.1;XM_073909352.1;XM_073909353.1;XR_012383690.1;XR_012383691.1;XR_012383692.1;NM_200741.1	LOC141375559;ap3s1;ap3s1;ap3s1;ap3s1;ap3s1;ap3s1;cdo1	6644;0;0;0;0;0;0;0
NC_133183.1	350709	350801	93	*	16	Intron (XM_073909971.1/dmxl1, intron 29 of 48)	9	313709	392400	78692	1	dmxl1	XM_073909975.1	37000	XM_073909971.1;XM_073909972.1;XM_073909970.1;XM_073909973.1;XM_073909974.1;XR_012383989.1;XM_073909975.1	dmxl1;dmxl1;dmxl1;dmxl1;dmxl1;dmxl1;dmxl1	0;0;0;0;0;0;0
NC_133183.1	484163	484320	158	*	27	Intron (XR_012383989.1/dmxl1, intron 23 of 23)	9	460932	477934	17003	1	sncaip	NM_001113636.2	23231	XR_012383989.1;XM_009303688.5	dmxl1;sncaip	0;30669
NC_133183.1	532858	533215	358	*	33	Intron (XR_012383989.1/dmxl1, intron 23 of 23)	9	510937	556255	45319	1	snx2	NM_001037698.1	21921	XR_012383994.1;XR_012383989.1;NM_001037698.1	LOC141375560;dmxl1;snx2	0;0;0
NC_133183.1	606416	606570	155	*	32	Intron (XR_012383989.1/dmxl1, intron 23 of 23)	9	629998	639443	9446	2	ppic	XM_002667830.8	32873	XR_012383994.1;XR_012383989.1	LOC141375560;dmxl1	0;0
NC_133183.1	1400570	1400637	68	*	18	Intron (XM_021478292.3/smyd1b, intron 2 of 8)	9	1373107	1409125	36019	2	smyd1b	NM_001039636.1	8488	XM_021478292.3;NM_001039636.1	smyd1b;smyd1b	0;0
NC_133183.1	1458203	1458271	69	*	16	Intron (XM_009303698.5/lzts3b, intron 4 of 7)	9	1442752	1469275	26524	1	lzts3b	XM_068223078.2	15451	XR_012384016.1;XR_012384015.1;XM_009303698.5;XM_068223078.2	LOC141375562;LOC141375562;lzts3b;lzts3b	0;0;0;0
NC_133183.1	1460081	1460197	117	*	25	Intron (XM_009303698.5/lzts3b, intron 4 of 7)	9	1456516	1475749	19234	2	LOC141375562	XR_012384015.1	15552	XR_012384016.1;XR_012384015.1;XM_009303698.5;XM_068223078.2	LOC141375562;LOC141375562;lzts3b;lzts3b	0;0;0;0
NC_133183.1	1464033	1464136	104	*	16	Intron (XR_012384016.1/LOC141375562, intron 2 of 2)	9	1456516	1475749	19234	2	LOC141375562	XR_012384015.1	11613	XR_012384016.1;XR_012384015.1;XM_009303698.5;XM_068223078.2	LOC141375562;LOC141375562;lzts3b;lzts3b	0;0;0;0
NC_133183.1	1573027	1573119	93	*	18	Distal Intergenic	9	1570399	1579746	9348	2	znf367	NM_001017726.2	6627	XM_073909989.1;XM_073909990.1;NM_001017726.2;XR_012383708.1	slc35d2;slc35d2;znf367;znf367	25480;25480;0;0
NC_133183.1	2807513	2807546	34	*	15	Promoter (<=1kb)	9	2762546	2808008	45463	2	dtx1	NM_001318952.1	462	NM_001318952.1	dtx1	0
NC_133183.1	2932724	2932891	168	*	20	Intron (XM_073909890.1/pi4kab, intron 43 of 56)	9	2902467	2906933	4467	1	LOC141375549	XM_073909964.1	30257	XM_073909890.1;XM_073909891.1;XM_073909892.1	pi4kab;pi4kab;pi4kab	0;0;0
NC_133183.1	3274905	3274969	65	*	16	Intron (XM_073910006.1/cltcl1, intron 15 of 32)	9	3167035	3223274	56240	2	si:dkey-178e17.1	XM_073910005.1	-51631	XM_073910006.1;XM_073910007.1;XM_073910008.1;XR_012384033.1	cltcl1;cltcl1;cltcl1;cltcl1	0;0;0;0
