seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active	in_atac_peak	nearby_gene_active	nearby_gene_fin_dev	overlaps_chan_enhancer	overlaps_yuesong_cne
NC_133193.1	24514994	24515055	62	*	18	Distal Intergenic	19	24496636	24501368	4733	2	LOC137488280	XR_012393919.1	-13626	gene-LOC137488280	0.048293	-2.99585762049473	TRUE	0	1	0	0	0
NC_133193.1	24955321	24955466	146	*	51	Distal Intergenic	19	25020421	25027400	6980	1	LOC141378830	XR_012394315.1	-64955	gene-LOC141378830	0	-Inf	FALSE	0	0	0	0	1
NC_133193.1	24996587	24996818	232	*	20	Distal Intergenic	19	25020421	25027400	6980	1	LOC141378830	XR_012394315.1	-23603	gene-LOC141378830	0	-Inf	FALSE	0	0	0	0	0
NC_133193.1	25085865	25085915	51	*	14	Distal Intergenic	19	25020421	25027400	6980	1	LOC141378830	XR_012394315.1	65444	gene-LOC141378830	0	-Inf	FALSE	1	0	0	0	0
NC_133193.1	25262674	25262750	77	*	19	Distal Intergenic	19	25250821	25256956	6136	2	LOC141378831	XR_012394316.1	-5718	gene-LOC141378831	0.0044345	-Inf	FALSE	0	0	0	0	0
NC_133193.1	25272260	25272362	103	*	19	Distal Intergenic	19	25250821	25256956	6136	2	LOC141378831	XR_012394316.1	-15304	gene-LOC141378831	0.0044345	-Inf	FALSE	0	0	0	0	0
NC_133193.1	25408542	25408590	49	*	14	Intron (XM_073928857.1/nr2f2, intron 2 of 5)	19	25291937	25446808	154872	2	nr2f2	XM_073928857.1	38218	gene-nr2f2	56.974326	1.23162770346284	TRUE	1	1	0	0	1
NC_133193.1	25454742	25454786	45	*	14	Distal Intergenic	19	25291937	25446808	154872	2	nr2f2	XM_073928863.1	-7934	gene-nr2f2	56.974326	1.23162770346284	TRUE	1	1	0	0	0
NC_133193.1	25555155	25555297	143	*	18	Distal Intergenic	19	25291937	25446808	154872	2	nr2f2	XM_073928863.1	-108347	gene-nr2f2	56.974326	1.23162770346284	TRUE	0	1	0	0	0
NC_133193.1	28467615	28467666	52	*	17	Intron (XM_021467822.3/pik3c2a, intron 4 of 32)	19	28440147	28512258	72112	1	pik3c2a	XM_021467822.3	27468	gene-pik3c2a	9.0547325	0.0880991716254599	TRUE	0	1	0	0	0
NC_133193.1	32437715	32437795	81	*	19	Promoter (<=1kb)	19	32438342	32442212	3871	1	foxf1	NM_001080186.1	-547	gene-foxf1	3.120834	-0.5501272513983	TRUE	0	1	0	0	0
NC_133193.1	41277098	41277140	43	*	17	Intron (NM_001310078.1/alx4b, intron 1 of 3)	19	41247956	41286779	38824	1	alx4b	NM_001310078.1	29142	gene-alx4b	0.4381035	-1.84089874268407	TRUE	1	1	0	0	0
NC_133193.1	42597950	42598013	64	*	14	Downstream (<=300bp)	19	42544994	42579695	34702	2	cyp19a1a	XM_073928852.1	-18255	gene-cyp19a1a	0.063187	-2.82751696095097	TRUE	0	1	0	0	0
NC_133194.1	127610	127704	95	*	16	Intron (NM_213426.1/hnrnpr, intron 6 of 6)	20	125872	134066	8195	2	hnrnpr	NM_213426.1	6362	gene-hnrnpr	50.7567325	1.16674222178165	TRUE	0	1	0	0	0
NC_133194.1	1430855	1430984	130	*	17	Distal Intergenic	20	1488378	1490600	2223	1	scrt1a	NM_001113601.2	-57394	gene-scrt1a	3.4701855	-0.516341356700824	TRUE	1	1	0	0	0
NC_133194.1	1852880	1852937	58	*	15	Promoter (1-2kb)	20	1839469	1851758	12290	2	LOC141378962	XR_012394801.1	-1122	gene-LOC141378962	0.048058	-3.0749379671003	FALSE	0	0	0	0	0
NC_133194.1	7157521	7157598	78	*	17	Distal Intergenic	20	7083672	7135771	52100	2	erf	XM_005159364.5	-21750	gene-erf	14.941228	0.419617166810725	TRUE	0	1	0	0	0
NC_133194.1	15362647	15362709	63	*	22	Distal Intergenic	20	15329574	15333686	4113	2	tbxta	NM_131162.1	-28961	gene-tbxta	17.4644885	0.536104988995947	TRUE	1	1	0	0	0
NC_133194.1	15530185	15530319	135	*	19	Intron (XM_021468300.2/arid1ab, intron 1 of 19)	20	15494662	15579687	85026	1	arid1ab	XM_021468300.2	35523	gene-arid1ab	24.337023	0.68457879381837	TRUE	1	1	0	0	0
NC_133194.1	17009547	17009629	83	*	21	Distal Intergenic	20	17010077	17014262	4186	2	cited4a	NM_001044982.2	4633	gene-cited4a	31.937594	0.867140537709225	TRUE	0	1	0	0	0
NC_133194.1	17861099	17861205	107	*	19	Distal Intergenic	20	17949589	17954220	4632	1	LOC141378969	XR_012394811.1	-88384	gene-LOC141378969	0.027674	-3.52465223739992	FALSE	0	0	0	0	0
NC_133194.1	24104730	24104798	69	*	16	Intron (XM_005169989.6/znf516, intron 4 of 4)	20	24099435	24169814	70380	2	znf516	XM_005169989.6	65016	gene-znf516	13.3461005	0.262467135828722	TRUE	0	1	0	0	0
NC_133194.1	36195585	36195643	59	*	19	Intron (XM_073931135.1/runx1t1, intron 3 of 12)	20	36017754	36250819	233066	1	runx1t1	XM_073931135.1	177831	gene-runx1t1	3.988853	-0.429881667773713	TRUE	1	1	0	0	0
NC_133194.1	37527267	37527386	120	*	17	Intron (XM_068215299.1/macf1a, intron 65 of 95)	20	37493390	37653844	160455	2	macf1a	XM_068215299.1	126458	gene-macf1a	7.0122355	-0.101786154637069	TRUE	0	1	0	0	0
NC_133194.1	37551995	37552137	143	*	17	Intron (XM_068215299.1/macf1a, intron 54 of 95)	20	37493390	37653844	160455	2	macf1a	XM_068215299.1	101707	gene-macf1a	7.0122355	-0.101786154637069	TRUE	0	1	0	0	0
NC_133194.1	37553586	37553620	35	*	17	Intron (XM_068215299.1/macf1a, intron 54 of 95)	20	37493390	37653844	160455	2	macf1a	XM_068215299.1	100224	gene-macf1a	7.0122355	-0.101786154637069	TRUE	1	1	0	0	0
NC_133194.1	37553762	37553852	91	*	16	Intron (XM_068215299.1/macf1a, intron 54 of 95)	20	37493390	37653844	160455	2	macf1a	XM_068215299.1	99992	gene-macf1a	7.0122355	-0.101786154637069	TRUE	1	1	0	0	0
NC_133194.1	45033441	45033549	109	*	22	Intron (XM_073931918.1/kcnq4, intron 9 of 13)	20	44941380	45061967	120588	1	kcnq4	XM_073931918.1	92061	gene-kcnq4	0.0802985	-2.71654852116369	TRUE	0	1	0	0	0
NC_133194.1	50505973	50506022	50	*	14	Intron (XM_073930758.1/psmb2, intron 1 of 5)	20	50483810	50514677	30868	2	psmb2	XM_073930758.1	8655	gene-psmb2	291.241773	2.22320171045176	TRUE	1	1	0	0	0
NC_133195.1	8334558	8334607	50	*	15	Intron (NM_001040685.2/dab1a, intron 12 of 14)	21	8300686	8601805	301120	2	dab1a	NM_001040685.2	267198	gene-dab1a	0.48992	-1.64079803403144	TRUE	0	1	0	0	0
NC_133195.1	12898797	12899040	244	*	20	Distal Intergenic	21	12913185	12940576	27392	1	zgc:153383	XM_073933231.1	-14145	gene-zgc:153383	1.7523245	-1.17442731649152	TRUE	1	1	0	0	0
NC_133195.1	23041275	23041449	175	*	22	Intron (XM_073932552.1/prkchb, intron 1 of 14)	21	22904633	23068861	164229	2	prkchb	XM_073932552.1	27412	gene-prkchb	2.0015465	-0.825946706175695	TRUE	1	1	0	0	0
NC_133195.1	26586853	26586938	86	*	24	Intron (XM_073932281.1/gja10b, intron 2 of 2)	21	26576981	26606426	29446	1	gja10b	XM_073932281.1	9872	gene-gja10b	0.02762	-3.4689358190752	FALSE	0	0	0	0	0
NC_133195.1	29405389	29405474	86	*	18	Intron (XR_012395731.1/LOC137488655, intron 4 of 6)	21	29344108	29424559	80452	2	LOC137488655	XR_012395731.1	19085	gene-LOC137488655	0	-Inf	FALSE	1	0	0	1	0
NC_133195.1	30984048	30984119	72	*	19	Downstream (<=300bp)	21	30975106	30983826	8721	1	dll4	NM_001079835.1	8942	gene-dll4	3.263387	-0.56439569616337	TRUE	0	1	1	0	1
NC_133195.1	35294842	35294920	79	*	17	Intron (NM_001037106.2/snx3, intron 3 of 3)	21	35269408	35296600	27193	1	snx3	NM_001037106.2	25434	gene-snx3	50.1644335	1.15326380307807	TRUE	0	1	0	0	1
NC_133195.1	39711562	39711670	109	*	20	Intron (XM_073932429.1/enah, intron 3 of 10)	21	39691531	39759011	67481	2	enah	XM_073932429.1	47341	gene-enah	16.1282725	0.491919688026576	TRUE	1	1	0	0	0
NC_133195.1	40106092	40106151	60	*	16	Promoter (2-3kb)	21	40095651	40103541	7891	2	LOC141379386	XR_012395978.1	-2551	gene-LOC141379386	0.002929	-4.37326492254968	FALSE	0	0	0	0	0
NC_133195.1	42869273	42869543	271	*	37	Intron (XR_012395470.1/esco2, intron 4 of 4)	21	42628019	42993856	365838	1	esco2	XR_012395470.1	241254	gene-esco2	69.630037	1.35201832863673	TRUE	1	1	0	0	0
NC_133196.1	2212969	2213063	95	*	21	Distal Intergenic	22	2168497	2190737	22241	1	fech	NM_131631.2	44472	gene-fech	6.463349	-0.0836285877598934	TRUE	0	1	0	0	0
NC_133196.1	2256635	2256729	95	*	21	Intron (XM_001920273.9/onecut2, intron 1 of 1)	22	2216315	2263230	46916	2	onecut2	XM_001920273.9	6501	gene-onecut2	1.2236945	-1.26257595846962	TRUE	1	1	0	0	0
NC_133196.1	5671319	5671356	38	*	15	Intron (NM_131441.1/notch1a, intron 14 of 32)	22	5645319	5713901	68583	2	notch1a	NM_131441.1	42545	gene-notch1a	23.2442655	0.612494180124327	TRUE	0	1	0	0	0
NC_133196.1	8815997	8816067	71	*	19	Distal Intergenic	22	8875438	8877726	2289	1	LOC137488780	XR_011007992.2	-59371	gene-LOC137488780	10.7916255	0.286578420687301	TRUE	0	1	0	0	0
NC_133196.1	11614933	11615001	69	*	18	Intron (XR_012397178.1/LOC141379990, intron 1 of 2)	22	11608466	11822529	214064	1	LOC141379990	XR_012397178.1	6467	gene-LOC141379990	0.024407	-Inf	FALSE	0	0	0	0	0
NC_133196.1	12121009	12121058	50	*	17	Promoter (<=1kb)	22	12121338	12124296	2959	1	rx3	NM_131227.1	-280	gene-rx3	4.0493985	-0.386303455236781	TRUE	1	1	0	0	0
NC_133196.1	12866240	12866308	69	*	17	Intron (XR_012397180.1/gtf3c5, intron 5 of 5)	22	12838210	12870937	32728	1	grin1a	NM_001076714.2	28030	gene-grin1a	0.9998705	-1.28086462910949	TRUE	0	1	0	0	0
NC_133196.1	13789142	13789234	93	*	19	Intron (XR_012396640.1/LOC141379814, intron 5 of 6)	22	13729444	13856940	127497	2	LOC141379814	XR_012396640.1	67706	gene-LOC141379814	0.020206	-3.58957050378604	FALSE	0	0	0	0	0
NC_133196.1	15014253	15014355	103	*	18	Distal Intergenic	22	14976255	14981503	5249	1	si:dkey-248f6.3	XM_068216013.2	37998	gene-si:dkey-248f6.3	0.008011	-Inf	FALSE	0	0	0	0	0
NC_133196.1	15016356	15016511	156	*	22	Distal Intergenic	22	14976255	14981503	5249	1	si:dkey-248f6.3	XM_068216013.2	40101	gene-si:dkey-248f6.3	0.008011	-Inf	FALSE	0	0	0	0	0
NC_133196.1	15017160	15017313	154	*	24	Distal Intergenic	22	14976255	14981503	5249	1	si:dkey-248f6.3	XM_068216013.2	40905	gene-si:dkey-248f6.3	0.008011	-Inf	FALSE	0	0	0	0	0
NC_133196.1	15018919	15018950	32	*	14	Distal Intergenic	22	14976255	14981503	5249	1	si:dkey-248f6.3	XM_068216013.2	42664	gene-si:dkey-248f6.3	0.008011	-Inf	FALSE	0	0	0	0	0
NC_133196.1	17228581	17228725	145	*	42	Distal Intergenic	22	17232928	17236775	3848	1	gnrh2	NM_181439.4	-4203	gene-gnrh2	0.4997045	-1.4924380903318	TRUE	0	1	0	0	0
NC_133196.1	18871655	18871733	79	*	26	Downstream (<=300bp)	22	18875065	18878772	3708	2	barhl1b	NM_001018132.1	7039	gene-barhl1b	1.7147055	-0.985495440646086	TRUE	1	1	0	0	0
NC_133196.1	19175070	19175128	59	*	18	Intron (XM_073934683.1/rxraa, intron 6 of 15)	22	19007235	19353599	346365	1	rxraa	XM_073934683.1	167835	gene-rxraa	7.298685	-0.0362009552367403	TRUE	0	1	0	0	0
NC_133196.1	22502271	22502351	81	*	17	Intron (XM_021469065.3/ank1b, intron 39 of 43)	22	22490111	22619255	129145	2	ank1b	XM_021469065.3	116904	gene-ank1b	0.930612	-1.33853555764798	TRUE	1	1	0	0	0
NC_133196.1	24611946	24612109	164	*	26	Intron (XM_009295291.5/zbtb16a, intron 5 of 6)	22	24600815	24748855	148041	2	zbtb16a	XM_009295291.5	136746	gene-zbtb16a	62.3980395	1.2824180954212	TRUE	0	1	0	0	0
NC_133196.1	24809401	24809499	99	*	16	Intron (XM_005161138.5/ncam1a, intron 16 of 19)	22	24778649	25192906	414258	2	ncam1a	XM_005161138.5	383407	gene-ncam1a	16.111593	0.455650635226478	TRUE	0	1	0	0	0
NC_133196.1	26148373	26148567	195	*	53	Intron (XM_009295418.4/igsf9bb, intron 18 of 19)	22	26136724	26312995	176272	2	igsf9bb	XM_009295418.4	164428	gene-igsf9bb	0.1304675	-2.43207386908665	TRUE	0	1	0	0	0
NC_133196.1	26148595	26148662	68	*	28	Intron (XM_009295418.4/igsf9bb, intron 18 of 19)	22	26136724	26312995	176272	2	igsf9bb	XM_009295418.4	164333	gene-igsf9bb	0.1304675	-2.43207386908665	TRUE	0	1	0	0	1
NC_133196.1	30653979	30654130	152	*	25	Distal Intergenic	22	30643729	30643914	186	2	im:7160157	NR_023323.1	-10065	gene-im:7160157	27.0712035	0.705928520291864	TRUE	0	1	0	0	0
NC_133196.1	30667400	30667506	107	*	21	Distal Intergenic	22	30643729	30643914	186	2	im:7160157	NR_023323.1	-23486	gene-im:7160157	27.0712035	0.705928520291864	TRUE	0	1	0	0	0
NC_133196.1	30674855	30674951	97	*	20	Distal Intergenic	22	30643729	30643914	186	2	im:7160157	NR_023323.1	-30941	gene-im:7160157	27.0712035	0.705928520291864	TRUE	0	1	0	0	0
NC_133196.1	30676194	30676263	70	*	15	Distal Intergenic	22	30643729	30643914	186	2	im:7160157	NR_023323.1	-32280	gene-im:7160157	27.0712035	0.705928520291864	TRUE	0	1	0	0	0
NC_133196.1	30683283	30683361	79	*	19	Distal Intergenic	22	30643729	30643914	186	2	im:7160157	NR_023323.1	-39369	gene-im:7160157	27.0712035	0.705928520291864	TRUE	0	1	0	0	0
NC_133196.1	31929404	31929532	129	*	18	Distal Intergenic	22	31916122	31922095	5974	1	LOC137488867	XR_011008127.2	13282	gene-LOC137488867	0.0353755	-3.26231993189245	FALSE	1	0	0	0	0
NC_133196.1	38098888	38099036	149	*	26	Intron (XM_005161406.6/dacha, intron 7 of 11)	22	38052029	38346839	294811	2	dacha	XM_005161406.6	247803	gene-dacha	9.407282	0.12575255468238	TRUE	1	1	0	0	0
NC_133196.1	41766865	41766959	95	*	19	Promoter (1-2kb)	22	41760535	41768292	7758	2	LOC100003704	XM_005170276.6	1333	gene-LOC100003704	7.723424	-0.0191567252693599	TRUE	1	1	0	0	0
NC_133197.1	18324390	18324496	107	*	20	Distal Intergenic	23	18254971	18264882	9912	1	LOC141380307	XR_012398129.1	69419	gene-LOC141380307	0.014078	-3.82581052694459	FALSE	1	0	0	0	0
NC_133197.1	18644489	18644554	66	*	22	Intron (NM_001312882.1/bsg, intron 5 of 7)	23	18634790	18651832	17043	1	bsg	NM_001312882.1	9699	gene-bsg	271.873205	2.18830872673088	TRUE	0	1	0	0	0
NC_133197.1	19815588	19815643	56	*	17	Intron (NM_001130788.2/celf5a, intron 2 of 11)	23	19503395	19876907	373513	2	celf5a	NM_001130788.2	61264	gene-celf5a	0.5239935	-1.67998748445778	TRUE	0	1	0	0	0
NC_133197.1	20065130	20065192	63	*	19	Intron (XM_068216356.2/unc13a, intron 13 of 43)	23	20043700	20103264	59565	1	unc13a	XM_068216356.2	21430	gene-unc13a	0.480449	-1.76823137188369	TRUE	0	1	0	0	0
NC_133197.1	20314934	20315088	155	*	38	Promoter (2-3kb)	23	20312534	20329689	17156	1	onecut3a	XM_689117.7	2400	gene-onecut3a	4.8296595	-0.333193311378241	TRUE	0	1	0	0	0
NC_133197.1	20315607	20315649	43	*	17	Intron (XM_689117.7/onecut3a, intron 1 of 1)	23	20312534	20329689	17156	1	onecut3a	XM_689117.7	3073	gene-onecut3a	4.8296595	-0.333193311378241	TRUE	0	1	0	0	0
NC_133197.1	22415175	22415289	115	*	18	Intron (XM_073937819.1/LOC101884238, intron 21 of 23)	23	22334039	22459242	125204	1	LOC101884238	XM_073937819.1	81136	gene-LOC101884238	0.0960625	-2.73449852087949	TRUE	1	1	0	0	0
NC_133197.1	22486419	22486471	53	*	18	Intron (NM_001313729.1/nr5a2, intron 6 of 6)	23	22476818	22562315	85498	2	nr5a2	NM_001313729.1	75844	gene-nr5a2	1.588242	-0.960312260040174	TRUE	0	1	0	0	0
NC_133197.1	22552835	22553324	490	*	40	Intron (NM_001313729.1/nr5a2, intron 3 of 6)	23	22476818	22562315	85498	2	nr5a2	NM_001313729.1	8991	gene-nr5a2	1.588242	-0.960312260040174	TRUE	1	1	0	0	0
NC_133197.1	23079229	23079297	69	*	19	Intron (XM_073936493.1/lhx9, intron 3 of 4)	23	23072546	23083265	10720	2	lhx9	XM_073936493.1	3968	gene-lhx9	5.9802065	-0.187912013721819	TRUE	1	1	0	0	1
NC_133197.1	23138074	23138121	48	*	20	Intron (XM_009296375.5/dennd1b, intron 2 of 21)	23	23104964	23301089	196126	1	dennd1b	XM_009296375.5	33110	gene-dennd1b	0.624763	-1.61591459648117	TRUE	1	1	0	0	0
NC_133197.1	23138557	23138600	44	*	14	Intron (XM_009296375.5/dennd1b, intron 2 of 21)	23	23104964	23301089	196126	1	dennd1b	XM_009296375.5	33593	gene-dennd1b	0.624763	-1.61591459648117	TRUE	1	1	0	0	0
NC_133197.1	38754819	38754870	52	*	18	Intron (XM_005170547.5/ncl, intron 8 of 16)	23	38744519	38761523	17005	2	ncl	XM_005170547.5	6653	gene-ncl	632.794816	2.71914172315662	TRUE	0	1	0	0	0
NC_133197.1	39449361	39449511	151	*	24	Intron (XR_012397969.1/sox2ot, intron 3 of 4)	23	39403821	39640897	237077	2	sox2ot	XR_012397969.1	191386	gene-sox2ot	2.917892	-0.550300346989564	TRUE	1	1	0	0	0
NC_133197.1	39467275	39467365	91	*	29	Intron (XR_012397969.1/sox2ot, intron 3 of 4)	23	39403821	39640897	237077	2	sox2ot	XR_012397969.1	173532	gene-sox2ot	2.917892	-0.550300346989564	TRUE	1	1	0	0	0
NC_133197.1	39711176	39711231	56	*	19	Distal Intergenic	23	39671435	39694671	23237	2	fxr1	NM_001312881.1	-16505	gene-fxr1	42.504362	1.06790099957851	TRUE	0	1	0	0	0
NC_133197.1	40679361	40679426	66	*	17	Distal Intergenic	23	40651938	40666614	14677	2	soul4	XR_012397406.1	-12747	gene-soul4	10.4312505	0.162806104156475	TRUE	0	1	0	0	0
NC_133198.1	2945500	2945583	84	*	18	Intron (XR_012398934.1/dhx35, intron 17 of 17)	24	2918323	3304892	386570	1	dhx35	XR_012398934.1	27177	gene-dhx35	13.4294985	0.362813582847543	TRUE	1	1	0	0	0
NC_133198.1	2951817	2951914	98	*	23	Intron (XR_012398934.1/dhx35, intron 17 of 17)	24	2918323	3304892	386570	1	dhx35	XR_012398934.1	33494	gene-dhx35	13.4294985	0.362813582847543	TRUE	1	1	0	0	1
NC_133198.1	2970783	2970855	73	*	16	Intron (XR_012398934.1/dhx35, intron 17 of 17)	24	2958846	3000088	41243	2	LOC141380616	XR_012398935.1	29233	gene-LOC141380616	0.034762	-3.22546694152282	FALSE	1	0	0	0	1
NC_133198.1	4170326	4170405	80	*	16	Distal Intergenic	24	4136528	4143833	7306	2	LOC108181461	XR_012398885.1	-26493	gene-LOC108181461	0.067279	-2.74629735983666	TRUE	0	1	0	0	0
NC_133198.1	20681290	20681425	136	*	29	Intron (XR_012398439.1/LOC141380475, intron 2 of 3)	24	20583671	20740220	156550	2	LOC141380475	XR_012398439.1	58795	gene-LOC141380475	0	-Inf	FALSE	1	0	0	0	1
NC_133198.1	22738551	22738772	222	*	42	Promoter (2-3kb)	24	22729708	22736100	6393	2	haus7	NM_001365083.1	-2451	gene-haus7	25.7803785	0.744506879986586	TRUE	0	1	0	0	0
NC_133198.1	23783281	23783389	109	*	19	Intron (XM_068216787.2/pax7b, intron 7 of 11)	24	23763963	23843576	79614	2	LOC141380486	XR_012398476.1	60187	gene-LOC141380486	0.055532	-3.50455132306897	FALSE	1	0	0	0	0
NC_133198.1	23822961	23823019	59	*	16	Intron (XM_068216787.2/pax7b, intron 10 of 11)	24	23763963	23843576	79614	2	LOC141380486	XR_012398476.1	20557	gene-LOC141380486	0.055532	-3.50455132306897	FALSE	1	0	0	0	0
NC_133198.1	23828972	23829014	43	*	16	Intron (XM_068216787.2/pax7b, intron 10 of 11)	24	23763963	23843576	79614	2	LOC141380486	XR_012398476.1	14562	gene-LOC141380486	0.055532	-3.50455132306897	FALSE	0	0	0	0	0
NC_133198.1	26310193	26310284	92	*	20	Intron (XR_012398516.1/LOC137489184, intron 4 of 5)	24	26236236	26411627	175392	2	LOC137489184	XR_012398516.1	101343	gene-LOC137489184	0.0469955	-3.08860795965945	FALSE	1	0	0	0	0
NC_133198.1	26310732	26310773	42	*	16	Intron (XR_012398516.1/LOC137489184, intron 4 of 5)	24	26236236	26411627	175392	2	LOC137489184	XR_012398516.1	100854	gene-LOC137489184	0.0469955	-3.08860795965945	FALSE	1	0	0	0	0
NC_133198.1	30230424	30230466	43	*	17	Intron (XM_068216795.2/scn8aa, intron 6 of 26)	24	30170119	30264580	94462	2	scn8aa	XM_068216795.2	34114	gene-scn8aa	2.110619	-0.836855963909574	TRUE	0	1	0	0	0
NC_133198.1	31908650	31908758	109	*	31	Intron (XM_005162284.6/casz1, intron 8 of 18)	24	31890294	31960039	69746	2	casz1	XM_005162284.6	51281	gene-casz1	9.7584785	0.102443563785493	TRUE	1	1	0	0	1
NC_133198.1	31916215	31916290	76	*	18	Intron (XM_005162284.6/casz1, intron 6 of 18)	24	31890294	31960039	69746	2	casz1	XM_005162284.6	43749	gene-casz1	9.7584785	0.102443563785493	TRUE	0	1	0	0	0
NC_133198.1	32251428	32251498	71	*	15	Intron (XM_073939122.1/ciroz, intron 11 of 11)	24	32243153	32297779	54627	2	ciroz	XM_073939122.1	46281	gene-ciroz	0.6772905	-1.54478442732776	TRUE	0	1	0	0	0
NC_133198.1	34909640	34909700	61	*	17	Promoter (1-2kb)	24	34905143	34911393	6251	2	ormdl2	XM_068216800.2	1693	gene-ormdl2	17.280175	0.503273532192277	TRUE	0	1	0	0	0
NC_133198.1	37230898	37230971	74	*	17	Distal Intergenic	24	37239454	37245879	6426	1	LOC141380658	XR_012399043.1	-8483	gene-LOC141380658	0.0058555	-Inf	FALSE	0	0	0	0	0
NC_133198.1	39175896	39175945	50	*	14	Distal Intergenic	24	39178950	39181865	2916	1	hoxc11a	NM_131165.2	-3005	gene-hoxc11a	5.334043	-0.226710426574242	TRUE	1	1	0	0	0
NC_133198.1	39263637	39263686	50	*	15	Intron (NR_125799.1/si:dkey-81p22.11, intron 4 of 5)	24	39215181	39383485	168305	2	si:dkey-81p22.11	NR_125799.1	119799	gene-si:dkey-81p22.11	0.8997405	-1.49796662480747	TRUE	0	1	0	0	0
NC_133198.1	41646083	41646189	107	*	18	Distal Intergenic	24	41708921	41715872	6952	1	LOC141380552	XR_012398702.1	-62732	gene-LOC141380552	0.015763	-3.54339036339393	FALSE	0	0	0	0	0
NC_133198.1	42229864	42229958	95	*	20	Promoter (<=1kb)	24	42229087	42237549	8463	1	sall4	XR_225243.6	777	gene-sall4	28.1592055	0.79821489749139	TRUE	1	1	1	0	0
NC_133199.1	4793130	4793189	60	*	20	Distal Intergenic	25	4835392	4838584	3193	1	LOC137490636	XR_011010470.2	-42203	gene-LOC137490636	0.393413	-1.98693104222859	TRUE	1	1	0	0	0
NC_133199.1	5131306	5131360	55	*	15	Intron (XM_068217143.2/agtr1b, intron 1 of 4)	25	4958008	5208785	250778	2	agtr1b	XM_068217143.2	77425	gene-agtr1b	0.515855	-1.60698711726297	TRUE	1	1	0	0	1
NC_133199.1	8451255	8451428	174	*	48	Distal Intergenic	25	8405433	8424667	19235	2	slc35b3	NM_001039995.1	-26588	gene-slc35b3	8.6576845	0.0909408303551312	TRUE	0	1	0	0	0
NC_133199.1	8453915	8454036	122	*	24	Distal Intergenic	25	8405433	8424667	19235	2	slc35b3	NM_001039995.1	-29248	gene-slc35b3	8.6576845	0.0909408303551312	TRUE	0	1	0	0	0
NC_133199.1	8521756	8521799	44	*	17	Distal Intergenic	25	8405433	8424667	19235	2	slc35b3	NM_001039995.1	-97089	gene-slc35b3	8.6576845	0.0909408303551312	TRUE	0	1	0	0	0
NC_133199.1	8652706	8652817	112	*	21	Distal Intergenic	25	8675167	8693991	18825	2	LOC141380819	XR_012399709.1	41174	gene-LOC141380819	0.012817	-Inf	FALSE	0	0	0	0	0
NC_133199.1	8945454	8945552	99	*	36	Intron (XM_073940556.1/tmem14ca, intron 3 of 6)	25	8912161	9090074	177914	1	tmem14ca	XM_073940556.1	33293	gene-tmem14ca	61.258455	1.28098246547165	TRUE	1	1	0	0	0
NC_133199.1	9060041	9060159	119	*	17	Intron (XM_073940556.1/tmem14ca, intron 3 of 6)	25	8912161	9090074	177914	1	tmem14ca	XM_073940556.1	147880	gene-tmem14ca	61.258455	1.28098246547165	TRUE	1	1	0	0	0
NC_133199.1	11942143	11942294	152	*	30	Intron (XM_073940176.1/gli3, intron 6 of 14)	25	11887205	12114081	226877	2	gli3	XM_073940176.1	171787	gene-gli3	4.330329	-0.401387373397894	TRUE	0	1	0	0	1
NC_133199.1	11942373	11942422	50	*	18	Intron (XM_073940176.1/gli3, intron 6 of 14)	25	11887205	12114081	226877	2	gli3	XM_073940176.1	171659	gene-gli3	4.330329	-0.401387373397894	TRUE	0	1	0	0	0
NC_133199.1	15399104	15399151	48	*	27	Intron (XM_073939993.1/eya1, intron 5 of 20)	25	15213737	15481440	267704	1	eya1	XM_073939993.1	185367	gene-eya1	29.571479	0.826330432764889	TRUE	1	1	0	0	0
NC_133199.1	15462929	15463015	87	*	17	Intron (XM_073939993.1/eya1, intron 15 of 20)	25	15213737	15481440	267704	1	eya1	XM_073939993.1	249192	gene-eya1	29.571479	0.826330432764889	TRUE	1	1	0	0	0
NC_133199.1	15477657	15477773	117	*	18	Intron (XM_073939993.1/eya1, intron 20 of 20)	25	15213737	15481440	267704	1	eya1	XM_073939993.1	263920	gene-eya1	29.571479	0.826330432764889	TRUE	0	1	0	0	0
NC_133199.1	25652840	25652993	154	*	20	Intron (XM_073940364.1/flt1, intron 13 of 30)	25	25630716	25689634	58919	2	flt1	XM_073940364.1	36641	gene-flt1	2.436115	-0.698866367461083	TRUE	1	1	0	0	0
NC_133199.1	27184987	27185053	67	*	16	Intron (XM_005162747.6/zfhx4, intron 4 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	52384	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	0
NC_133199.1	27199019	27199055	37	*	15	Intron (XM_005162747.6/zfhx4, intron 4 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	38382	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	0
NC_133199.1	27208111	27208256	146	*	16	Intron (XM_005162747.6/zfhx4, intron 3 of 9)	25	27160606	27237437	76832	2	zfhx4	XM_005162747.6	29181	gene-zfhx4	4.2932855	-0.375692611852134	TRUE	0	1	0	0	0
