seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	gene_name	mean_tpm	z_fpkm	is_active
NC_133176.1	39628726	39628826	101	*	28	Distal Intergenic	2	39661768	39664833	3066	1	LOC141383310	XR_012404326.1	-32942	gene-LOC141383310	0.1783645	-2.39400360436608	TRUE
NC_133176.1	39840187	39840322	136	*	22	Promoter (1-2kb)	2	39838421	39867388	28968	1	tmem184c	NM_001145596.1	1766	gene-tmem184c	4.366448	-0.368157037881573	TRUE
NC_133176.1	39851067	39851115	49	*	15	Intron (NM_001145596.1/tmem184c, intron 8 of 9)	2	39838421	39867388	28968	1	tmem184c	NM_001145596.1	12646	gene-tmem184c	4.366448	-0.368157037881573	TRUE
NC_133176.1	40083427	40083554	128	*	28	Intron (NM_001100403.1/nr3c2, intron 4 of 8)	2	40048212	40205499	157288	2	nr3c2	NM_001100403.1	121945	gene-nr3c2	0.4498865	-1.73115022687525	TRUE
NC_133176.1	40085468	40085608	141	*	35	Intron (NM_001100403.1/nr3c2, intron 3 of 8)	2	40048212	40205499	157288	2	nr3c2	NM_001100403.1	119891	gene-nr3c2	0.4498865	-1.73115022687525	TRUE
NC_133176.1	40376967	40377049	83	*	15	Intron (XM_009292593.5/dclk2a, intron 9 of 16)	2	40308710	40403281	94572	1	dclk2a	XM_009292593.5	68257	gene-dclk2a	9.1211735	0.0971920988688842	TRUE
NC_133176.1	40380657	40380730	74	*	14	Intron (XM_009292593.5/dclk2a, intron 12 of 16)	2	40308710	40403281	94572	1	dclk2a	XM_009292593.5	71947	gene-dclk2a	9.1211735	0.0971920988688842	TRUE
NC_133176.1	43084069	43084167	99	*	22	Promoter (1-2kb)	2	43082999	43085216	2218	2	ing2	NM_001002448.1	1049	gene-ing2	20.4664135	0.618405502192596	TRUE
NC_133176.1	43737614	43737799	186	*	37	Intron (NM_203321.2/naa15b, intron 15 of 19)	2	43714615	43742796	28182	1	naa15b	NM_203321.2	22999	gene-naa15b	29.1153505	0.801863245678176	TRUE
NC_133176.1	44402716	44402837	122	*	20	Intron (XM_005160016.6/htt, intron 52 of 66)	2	44384182	44464648	80467	2	htt	XM_005160016.6	61811	gene-htt	4.62066	-0.373975897275795	TRUE
NC_133176.1	44402923	44402982	60	*	14	Intron (XM_005160016.6/htt, intron 52 of 66)	2	44384182	44464648	80467	2	htt	XM_005160016.6	61666	gene-htt	4.62066	-0.373975897275795	TRUE
NC_133176.1	44442876	44442949	74	*	20	Intron (XM_005160016.6/htt, intron 12 of 66)	2	44384182	44464648	80467	2	htt	XM_005160016.6	21699	gene-htt	4.62066	-0.373975897275795	TRUE
NC_133176.1	44603988	44604088	101	*	15	Intron (XM_002660524.7/dtx4b, intron 3 of 8)	2	44588470	44621141	32672	1	dtx4b	XM_002660524.7	15518	gene-dtx4b	4.9388	-0.356766582447964	TRUE
NC_133176.1	44613293	44613450	158	*	27	Intron (XM_002660524.7/dtx4b, intron 5 of 8)	2	44588470	44621141	32672	1	dtx4b	XM_002660524.7	24823	gene-dtx4b	4.9388	-0.356766582447964	TRUE
NC_133176.1	44845618	44845671	54	*	17	Promoter (<=1kb)	2	44845053	44852881	7829	1	mogs	XM_005160076.5	565	gene-mogs	15.1793905	0.402596189458612	TRUE
NC_133176.1	45644206	45644301	96	*	21	Intron (XM_073948056.1/ctnna2, intron 4 of 7)	2	45479415	45829650	350236	1	ctnna2	XM_073948056.1	164791	gene-ctnna2	3.0103205	-0.578089846784011	TRUE
NC_133176.1	46942750	46942802	53	*	15	Promoter (<=1kb)	2	46910384	46942792	32409	2	suclg1	XR_012398607.1	0	gene-suclg1	170.6427315	1.89515296554788	TRUE
NC_133176.1	47472798	47472928	131	*	24	Intron (XM_009293418.4/ctnnd1, intron 9 of 20)	2	47432446	47488391	55946	1	ctnnd1	XM_009293418.4	40352	gene-ctnnd1	32.6418315	0.894365614538279	TRUE
NC_133176.1	47474889	47474923	35	*	16	Intron (XM_009293418.4/ctnnd1, intron 11 of 20)	2	47432446	47488391	55946	1	ctnnd1	XM_009293418.4	42443	gene-ctnnd1	32.6418315	0.894365614538279	TRUE
NC_133176.1	47476000	47476125	126	*	17	Intron (XM_009293418.4/ctnnd1, intron 14 of 20)	2	47432446	47488391	55946	1	ctnnd1	XM_009293418.4	43554	gene-ctnnd1	32.6418315	0.894365614538279	TRUE
NC_133176.1	47663630	47663751	122	*	17	Intron (NM_001288816.1/unc93b1, intron 5 of 12)	2	47654331	47677366	23036	1	unc93b1	NM_001288816.1	9299	gene-unc93b1	0.734477	-1.37729813329192	TRUE
NC_133176.1	47691236	47691364	129	*	28	Promoter (2-3kb)	2	47681122	47693902	12781	2	cryba1l2	NM_001005965.2	2538	gene-cryba1l2	0.7522315	-1.5765251648603	TRUE
NC_133176.1	47804021	47804077	57	*	18	Intron (XM_073948462.1/zdhhc5a, intron 3 of 11)	2	47782835	47818568	35734	1	zdhhc5a	XM_073948462.1	21186	gene-zdhhc5a	9.3642915	0.145849727969957	TRUE
NC_133176.1	47934263	47934343	81	*	16	Intron (XM_679135.10/si:dkey-28b4.8, intron 13 of 22)	2	47911480	47963880	52401	2	si:dkey-28b4.8	XM_679135.10	29537	gene-si:dkey-28b4.8	4.170026	-0.362394354568986	TRUE
NC_133176.1	48088907	48089005	99	*	21	Promoter (2-3kb)	2	48086186	48095602	9417	1	stx3a	NM_001308827.1	2721	gene-stx3a	0.2417375	-2.28471230601694	TRUE
NC_133176.1	48108933	48109371	439	*	24	Intron (XM_009293357.5/kdm2aa, intron 8 of 21)	2	48098554	48129836	31283	1	kdm2aa	XM_009293357.5	10379	gene-kdm2aa	22.3530495	0.646664164784122	TRUE
NC_133176.1	48146299	48146393	95	*	18	Intron (XM_005160267.6/wu:fc21g02, intron 2 of 13)	2	48132163	48160854	28692	2	tcirg1a	XM_005160272.6	14461	gene-tcirg1a	1.0552315	-1.14989434450423	TRUE
NC_133176.1	48153436	48153524	89	*	17	Intron (XM_005160267.6/wu:fc21g02, intron 4 of 13)	2	48132163	48160854	28692	2	tcirg1a	XM_005160272.6	7330	gene-tcirg1a	1.0552315	-1.14989434450423	TRUE
NC_133176.1	48153637	48153714	78	*	16	5' UTR	2	48132163	48160854	28692	2	tcirg1a	XM_005160272.6	7140	gene-tcirg1a	1.0552315	-1.14989434450423	TRUE
NC_133176.1	48617225	48617361	137	*	16	Intron (NM_001006078.1/f8a, intron 9 of 9)	2	48614755	48623919	9165	2	f8a	NM_001006078.1	6558	gene-f8a	11.526443	0.247443937539022	TRUE
NC_133176.1	48910102	48910181	80	*	15	Intron (XM_068219463.2/septin3, intron 3 of 8)	2	48899075	48916388	17314	2	septin3	XM_068219463.2	6207	gene-septin3	10.8382445	0.220909155771788	TRUE
NC_133176.1	48913822	48913904	83	*	25	Promoter (2-3kb)	2	48899075	48916388	17314	2	septin3	XM_068219463.2	2484	gene-septin3	10.8382445	0.220909155771788	TRUE
NC_133176.1	48946724	48946801	78	*	19	Promoter (<=1kb)	2	48946180	48951874	5695	1	trappc5	XM_005160036.5	544	gene-trappc5	26.0540905	0.773891715901656	TRUE
NC_133176.1	48972322	48972433	112	*	19	Intron (NM_001328165.1/mcoln1a, intron 9 of 14)	2	48954118	48979686	25569	1	mcoln1a	NM_001328165.1	18204	gene-mcoln1a	5.8534205	-0.216063612167573	TRUE
NC_133176.1	49127880	49127986	107	*	36	Intron (XM_005160049.5/map2k7, intron 1 of 10)	2	49122517	49140418	17902	1	map2k7	XM_005160049.5	5363	gene-map2k7	4.2818425	-0.407470478375428	TRUE
NC_133176.1	49139359	49139504	146	*	25	3' UTR	2	49122517	49140418	17902	1	map2k7	XM_005160049.5	16842	gene-map2k7	4.2818425	-0.407470478375428	TRUE
NC_133176.1	49153761	49153850	90	*	18	Intron (XM_001921173.8/pnpla6, intron 32 of 33)	2	49150365	49203951	53587	2	pnpla6	XM_001921173.8	50101	gene-pnpla6	2.58762	-0.717319404559469	TRUE
NC_133176.1	49154913	49155068	156	*	34	Intron (XM_001921173.8/pnpla6, intron 30 of 33)	2	49150365	49203951	53587	2	pnpla6	XM_001921173.8	48883	gene-pnpla6	2.58762	-0.717319404559469	TRUE
NC_133176.1	49158711	49158834	124	*	27	Intron (XM_001921173.8/pnpla6, intron 29 of 33)	2	49150365	49203951	53587	2	pnpla6	XM_001921173.8	45117	gene-pnpla6	2.58762	-0.717319404559469	TRUE
NC_133176.1	49171855	49172200	346	*	35	Intron (XM_001921173.8/pnpla6, intron 27 of 33)	2	49150365	49203951	53587	2	pnpla6	XM_001921173.8	31751	gene-pnpla6	2.58762	-0.717319404559469	TRUE
NC_133176.1	49172312	49172908	597	*	35	Intron (XM_001921173.8/pnpla6, intron 25 of 33)	2	49150365	49203951	53587	2	pnpla6	XM_001921173.8	31043	gene-pnpla6	2.58762	-0.717319404559469	TRUE
NC_133176.1	49175242	49175498	257	*	30	Intron (XM_001921173.8/pnpla6, intron 21 of 33)	2	49150365	49203951	53587	2	pnpla6	XM_001921173.8	28453	gene-pnpla6	2.58762	-0.717319404559469	TRUE
NC_133176.1	49220974	49221129	156	*	23	Intron (XM_001923538.10/eif5b, intron 4 of 24)	2	49208768	49239783	31016	1	eif5b	XM_001923538.10	12206	gene-eif5b	33.7560175	0.91316406724696	TRUE
NC_133176.1	49231447	49231613	167	*	29	Intron (XM_001923538.10/eif5b, intron 17 of 24)	2	49208768	49239783	31016	1	eif5b	XM_001923538.10	22679	gene-eif5b	33.7560175	0.91316406724696	TRUE
NC_133176.1	49233837	49233928	92	*	21	Intron (XM_001923538.10/eif5b, intron 18 of 24)	2	49208768	49239783	31016	1	eif5b	XM_001923538.10	25069	gene-eif5b	33.7560175	0.91316406724696	TRUE
NC_133176.1	49234001	49234211	211	*	22	Intron (XM_001923538.10/eif5b, intron 19 of 24)	2	49208768	49239783	31016	1	eif5b	XM_001923538.10	25233	gene-eif5b	33.7560175	0.91316406724696	TRUE
NC_133176.1	49865638	49865747	110	*	15	Intron (XM_073954026.1/mcf2la, intron 6 of 33)	2	49758894	49902129	143236	1	mcf2la	XM_073954026.1	106744	gene-mcf2la	2.900437	-0.631912411790181	TRUE
NC_133176.1	49867484	49867590	107	*	16	Intron (XM_073954026.1/mcf2la, intron 7 of 33)	2	49758894	49902129	143236	1	mcf2la	XM_073954026.1	108590	gene-mcf2la	2.900437	-0.631912411790181	TRUE
NC_133176.1	49885464	49885598	135	*	21	Intron (XM_073954026.1/mcf2la, intron 21 of 33)	2	49758894	49902129	143236	1	mcf2la	XM_073954026.1	126570	gene-mcf2la	2.900437	-0.631912411790181	TRUE
NC_133176.1	49887296	49887363	68	*	17	Intron (XM_073954026.1/mcf2la, intron 23 of 33)	2	49758894	49902129	143236	1	mcf2la	XM_073954026.1	128402	gene-mcf2la	2.900437	-0.631912411790181	TRUE
NC_133176.1	49946495	49946627	133	*	23	Intron (NM_199991.1/rcbtb1, intron 9 of 11)	2	49942382	49957187	14806	2	rcbtb1	NM_199991.1	10560	gene-rcbtb1	4.718872	-0.29463877815758	TRUE
NC_133176.1	49954945	49955028	84	*	19	Promoter (2-3kb)	2	49942382	49957187	14806	2	rcbtb1	NM_199991.1	2159	gene-rcbtb1	4.718872	-0.29463877815758	TRUE
NC_133176.1	49960050	49960137	88	*	17	Promoter (<=1kb)	2	49959778	49961663	1886	1	arl11	NM_199693.1	272	gene-arl11	4.3924545	-0.260200776525328	TRUE
NC_133176.1	49967707	49967896	190	*	22	Intron (NM_001005397.1/ebpl, intron 3 of 3)	2	49967354	49971138	3785	2	ebpl	NM_001005397.1	3242	gene-ebpl	2.162971	-0.812004800199758	TRUE
NC_133176.1	49977704	49977871	168	*	40	Intron (NM_201320.2/kpna3, intron 15 of 16)	2	49975957	50013757	37801	2	kpna3	NM_201320.2	35886	gene-kpna3	34.385876	0.893714247570977	TRUE
NC_133176.1	50357372	50357452	81	*	19	Intron (XM_005170971.6/itsn1, intron 11 of 39)	2	50305831	50397023	91193	2	itsn1	XM_005170971.6	39571	gene-itsn1	10.91159	0.21704429463708	TRUE
NC_133176.1	50717677	50717748	72	*	26	3' UTR	2	50535835	50718345	182511	1	bcl9	XM_073942406.1	181842	gene-bcl9	28.4317565	0.777549776968101	TRUE
NC_133176.1	51795447	51795546	100	*	16	Intron (XM_021477188.3/sorcs3a, intron 18 of 26)	2	51419441	51832416	412976	1	sorcs3a	XM_021477188.3	376006	gene-sorcs3a	0.068523	-2.98283420636102	TRUE
NC_133176.1	51951315	51951369	55	*	16	Intron (XM_073945266.1/gsk3bb, intron 8 of 11)	2	51888236	52723052	834817	2	gsk3bb	XM_073945266.1	771683	gene-gsk3bb	1.680368	-0.963424201238035	TRUE
NC_133176.1	52924480	52924809	330	*	38	Intron (NM_001328385.1/slkb, intron 18 of 18)	2	52919633	52962479	42847	2	slkb	NM_001328385.1	37670	gene-slkb	10.048378	0.123263968844283	TRUE
NC_133176.1	52950549	52950697	149	*	17	Intron (NM_001328385.1/slkb, intron 3 of 18)	2	52919633	52962479	42847	2	slkb	NM_001328385.1	11782	gene-slkb	10.048378	0.123263968844283	TRUE
NC_133176.1	53130795	53130851	57	*	14	Promoter (2-3kb)	2	53128721	53218083	89363	1	lef1	XM_068222873.2	2074	gene-lef1	8.9468785	0.084984998613091	TRUE
NC_133176.1	53213842	53213872	31	*	14	Intron (XM_068222873.2/lef1, intron 9 of 9)	2	53128721	53218083	89363	1	lef1	XM_068222873.2	85121	gene-lef1	8.9468785	0.084984998613091	TRUE
NC_133176.1	53217492	53217596	105	*	24	3' UTR	2	53128721	53218083	89363	1	lef1	XM_068222873.2	88771	gene-lef1	8.9468785	0.084984998613091	TRUE
NC_133176.1	53259237	53259318	82	*	15	Intron (XM_073927347.1/gstcd, intron 4 of 8)	2	53222246	53296814	74569	1	gstcd	XM_073927347.1	36991	gene-gstcd	3.6900945	-0.484734481238386	TRUE
NC_133176.1	53616125	53616201	77	*	22	Intron (NM_001045851.1/aimp1a, intron 2 of 6)	2	53610881	53636632	25752	1	aimp1a	NM_001045851.1	5244	gene-aimp1a	106.247155	1.63759748219609	TRUE
NC_133176.1	53820353	53820409	57	*	15	Intron (NM_001128699.2/papss1, intron 8 of 11)	2	53803319	53845823	42505	2	papss1	NM_001128699.2	25414	gene-papss1	15.8750085	0.452110804459049	TRUE
NC_133176.1	53992172	53992324	153	*	18	Intron (NM_001145624.1/herc3, intron 18 of 24)	2	53957944	54010068	52125	1	herc3	NM_001145624.1	34228	gene-herc3	2.80239	-0.612351461573077	TRUE
NC_133176.1	54021454	54021534	81	*	17	Intron (XM_073908412.1/otx2a, intron 1 of 20)	2	54012367	54070304	57938	2	fam13a	XM_073954820.1	48770	gene-fam13a	13.800879	0.345993573149416	TRUE
NC_133176.1	54523209	54523324	116	*	16	Intron (NM_199745.2/esf1, intron 13 of 13)	2	54522869	54539850	16982	2	esf1	NM_199745.2	16526	gene-esf1	21.932699	0.650058151255025	TRUE
NC_133176.1	54537888	54537968	81	*	15	Promoter (1-2kb)	2	54522869	54539850	16982	2	esf1	NM_199745.2	1882	gene-esf1	21.932699	0.650058151255025	TRUE
NC_133176.1	54735233	54735350	118	*	27	Intron (NM_213499.1/actr2a, intron 1 of 8)	2	54729462	54747085	17624	1	actr2a	NM_213499.1	5771	gene-actr2a	45.00722	1.09568526211179	TRUE
NC_133176.1	55049604	55049693	90	*	23	Intron (NM_001002468.2/prdx2, intron 4 of 5)	2	55044923	55052938	8016	1	prdx2	NM_001002468.2	4681	gene-prdx2	300.2459385	2.24466178818739	TRUE
NC_133176.1	55299223	55299285	63	*	18	Intron (XR_012405563.1/nfixa, intron 3 of 14)	2	55173803	55424866	251064	1	nfixa	XR_012405563.1	125420	gene-nfixa	0.1818665	-2.34467013526918	TRUE
NC_133176.1	55617488	55617659	172	*	21	Promoter (<=1kb)	2	55587633	55618202	30570	2	si:dkey-121b10.7	XM_001337952.7	543	gene-si:dkey-121b10.7	3.1493575	-0.557139651899145	TRUE
NC_133176.1	55807106	55807215	110	*	21	Promoter (2-3kb)	2	55804114	55822820	18707	1	glb1	XM_005160132.6	2992	gene-glb1	8.797537	0.0751428733927401	TRUE
NC_133176.1	55951810	55951911	102	*	19	Intron (NM_001309465.1/abca1a, intron 28 of 49)	2	55902566	55970661	68096	1	abca1a	NM_001309465.1	49244	gene-abca1a	4.3372505	-0.377173711948221	TRUE
NC_133176.1	55954032	55954116	85	*	17	Intron (NM_001309465.1/abca1a, intron 32 of 49)	2	55902566	55970661	68096	1	abca1a	NM_001309465.1	51466	gene-abca1a	4.3372505	-0.377173711948221	TRUE
NC_133176.1	56134682	56135155	474	*	26	Intron (NM_001083028.1/patl1, intron 12 of 17)	2	56123697	56149725	26029	2	patl1	NM_001083028.1	14570	gene-patl1	41.9501085	1.02851331631765	TRUE
NC_133176.1	56708834	56708992	159	*	26	Intron (XM_686942.11/tbc1d9, intron 8 of 20)	2	56683646	56727475	43830	1	tbc1d9	XM_686942.11	25188	gene-tbc1d9	1.1753905	-1.18575634901964	TRUE
NC_133176.1	57016447	57016533	87	*	18	Intron (XM_009294698.5/usp34, intron 68 of 77)	2	57006175	57099340	93166	2	usp34	XM_009294698.5	82807	gene-usp34	2.667909	-0.672157901921591	TRUE
NC_133176.1	57042837	57042964	128	*	25	Intron (XM_009294698.5/usp34, intron 38 of 77)	2	57006175	57099340	93166	2	usp34	XM_009294698.5	56376	gene-usp34	2.667909	-0.672157901921591	TRUE
NC_133176.1	57053410	57053497	88	*	15	Intron (XM_009294698.5/usp34, intron 21 of 77)	2	57006175	57099340	93166	2	usp34	XM_009294698.5	45843	gene-usp34	2.667909	-0.672157901921591	TRUE
NC_133176.1	57069452	57069868	417	*	27	Intron (XM_009294698.5/usp34, intron 12 of 77)	2	57006175	57099340	93166	2	usp34	XM_009294698.5	29472	gene-usp34	2.667909	-0.672157901921591	TRUE
NC_133176.1	57099004	57099060	57	*	18	Promoter (<=1kb)	2	57006175	57099340	93166	2	usp34	XM_009294698.5	280	gene-usp34	2.667909	-0.672157901921591	TRUE
NC_133176.1	57157672	57157785	114	*	17	Promoter (2-3kb)	2	57147237	57160305	13069	2	cct4	XR_012390584.1	2520	gene-cct4	323.0602735	2.29624304507212	TRUE
NC_133176.1	57375957	57376006	50	*	17	Intron (NM_001003501.1/capn9, intron 7 of 19)	2	57361182	57387187	26006	2	capn9	NM_001003501.1	11181	gene-capn9	98.0210125	1.59307929985	TRUE
NC_133176.1	57397806	57397872	67	*	15	Promoter (1-2kb)	2	57389232	57398926	9695	2	taf5l	XM_073916290.1	1054	gene-taf5l	11.381613	0.202693259894044	TRUE
NC_133176.1	57419715	57419787	73	*	21	Intron (NM_213531.1/nup133, intron 22 of 25)	2	57399257	57422052	22796	1	nup133	NM_213531.1	20458	gene-nup133	24.20502	0.708201463702015	TRUE
NC_133176.1	57551374	57551447	74	*	15	Promoter (1-2kb)	2	57549902	57565179	15278	1	dcaf15	XM_677708.11	1472	gene-dcaf15	10.1043595	0.195883362258524	TRUE
NC_133176.1	57564351	57564472	122	*	39	Intron (XM_677708.11/dcaf15, intron 11 of 12)	2	57549902	57565179	15278	1	dcaf15	XM_677708.11	14449	gene-dcaf15	10.1043595	0.195883362258524	TRUE
NC_133176.1	57577616	57577665	50	*	14	Intron (XM_073906217.1/rfx1b, intron 11 of 16)	2	57568980	57585936	16957	2	rfx1b	XM_073906217.1	8271	gene-rfx1b	10.053088	0.135040453618178	TRUE
NC_133176.1	57577890	57577960	71	*	16	Intron (XM_073906217.1/rfx1b, intron 9 of 16)	2	57568980	57585936	16957	2	rfx1b	XM_073906217.1	7976	gene-rfx1b	10.053088	0.135040453618178	TRUE
NC_133176.1	57739647	57739729	83	*	16	Intron (XM_021475603.3/tsc2, intron 35 of 41)	2	57672141	57751858	79718	1	tsc2	XM_021475603.3	67506	gene-tsc2	5.4649035	-0.240817577008835	TRUE
NC_133176.1	57814150	57814247	98	*	17	Intron (XM_021477406.3/pkd1a, intron 25 of 48)	2	57754508	57904715	150208	2	pkd1a	XM_021477406.3	90468	gene-pkd1a	1.3891175	-1.06668377636006	TRUE
NC_133176.1	58501066	58501179	114	*	17	Intron (NM_001130776.1/vps54, intron 14 of 22)	2	58494099	58526852	32754	2	vps54	NM_001130776.1	25673	gene-vps54	3.848904	-0.474517992872779	TRUE
NC_133176.1	58514000	58514054	55	*	15	Intron (NM_001130776.1/vps54, intron 7 of 22)	2	58494099	58526852	32754	2	vps54	NM_001130776.1	12798	gene-vps54	3.848904	-0.474517992872779	TRUE
NC_133176.1	58682206	58682305	100	*	18	Intron (NM_001111238.2/mri1, intron 2 of 5)	2	58670643	58695146	24504	2	mri1	NM_001111238.2	12841	gene-mri1	12.9162775	0.288315609918382	TRUE
NC_133176.1	59292245	59292307	63	*	14	5' UTR	2	59270481	59329289	58809	2	samd1b	XR_012382498.1	36982	gene-samd1b	4.5984545	-0.274794543890495	TRUE
NC_133176.1	62201767	62201910	144	*	21	Intron (NM_213242.1/dnm2b, intron 7 of 23)	2	62190351	62215234	24884	2	dnm2b	NM_213242.1	13324	gene-dnm2b	15.576418	0.440580760342921	TRUE
NC_133176.1	62333504	62333996	493	*	26	Promoter (2-3kb)	2	62330527	62335663	5137	1	pin1	NM_200748.1	2977	gene-pin1	167.9472615	1.90504579917201	TRUE
NC_133176.1	62518811	62518916	106	*	23	Intron (NM_213219.2/akap8l, intron 12 of 12)	2	62518051	62534618	16568	2	akap8l	NM_213219.2	15702	gene-akap8l	91.3059245	1.55348040016866	TRUE
NC_133176.1	62523464	62523613	150	*	16	Intron (NM_213219.2/akap8l, intron 9 of 12)	2	62518051	62534618	16568	2	akap8l	NM_213219.2	11005	gene-akap8l	91.3059245	1.55348040016866	TRUE
NC_133176.1	62563553	62563603	51	*	15	Intron (XM_017355997.3/col5a3b, intron 42 of 64)	2	62552197	62589463	37267	2	col5a3b	XM_017355997.3	25860	gene-col5a3b	15.0130695	0.382612782720672	TRUE
NC_133176.1	62920212	62920274	63	*	15	Promoter (2-3kb)	2	62919202	62922965	3764	2	wfikkn1	NM_214747.1	2691	gene-wfikkn1	7.2289405	0.0549299749621347	TRUE
NC_133176.1	62920460	62920570	111	*	20	Promoter (2-3kb)	2	62919202	62922965	3764	2	wfikkn1	NM_214747.1	2395	gene-wfikkn1	7.2289405	0.0549299749621347	TRUE
NC_133176.1	62920913	62920979	67	*	15	Promoter (1-2kb)	2	62919202	62922965	3764	2	wfikkn1	NM_214747.1	1986	gene-wfikkn1	7.2289405	0.0549299749621347	TRUE
NC_133176.1	62932513	62932585	73	*	20	Intron (XM_073908956.1/tmc7, intron 9 of 15)	2	62926787	62935079	8293	1	tmc7	XM_073908956.1	5726	gene-tmc7	24.5187215	0.718001082185579	TRUE
NC_133176.1	62933628	62933684	57	*	18	Intron (XM_073908958.1/tmc7, intron 11 of 13)	2	62926787	62935079	8293	1	tmc7	XM_073908956.1	6841	gene-tmc7	24.5187215	0.718001082185579	TRUE
NC_133176.1	62938018	62938147	130	*	16	Promoter (1-2kb)	2	62936157	62940497	4341	1	zgc:76872	XM_073928363.1	1861	gene-zgc:76872	7.304607	0.0111295412824227	TRUE
NC_133176.1	62991236	62991307	72	*	17	Intron (NM_201038.1/cdc37, intron 6 of 7)	2	62983497	62992340	8844	1	cdc37	NM_201038.1	7739	gene-cdc37	72.5203065	1.36574892535733	TRUE
NC_133177.1	74542	74718	177	*	45	Intron (XM_073921863.1/dnm3b, intron 19 of 21)	3	70705	89289	18585	2	dnm3b	XM_073921863.1	14571	gene-dnm3b	2.679762	-0.63627942013188	TRUE
NC_133177.1	116445	116569	125	*	19	Intron (XM_073921802.1/zgc:158345, intron 4 of 27)	3	96775	123810	27036	2	zgc:158345	XM_073921802.1	7241	gene-zgc:158345	51.123025	1.1549884994953	TRUE
NC_133177.1	149318	149470	153	*	19	Promoter (2-3kb)	3	146561	150878	4318	1	tada1	NM_205606.2	2757	gene-tada1	19.3706015	0.62319477689874	TRUE
NC_133177.1	268914	268969	56	*	16	Promoter (1-2kb)	3	267558	293168	25611	1	phlpp1	XM_073921795.1	1356	gene-phlpp1	6.2333955	-0.12595255551512	TRUE
NC_133177.1	299556	299901	346	*	26	Intron (XM_009296424.5/mep1bb, intron 8 of 13)	3	293686	303556	9871	2	mep1bb	XM_009296424.5	3655	gene-mep1bb	0.0794065	-2.81590651587747	TRUE
NC_133177.1	383560	383921	362	*	23	Intron (XM_073921265.1/mov10l1, intron 16 of 25)	3	372355	400324	27970	1	mov10l1	XM_073921265.1	11205	gene-mov10l1	0.52471	-1.50514829240473	TRUE
NC_133177.1	398508	398647	140	*	22	Intron (XM_073921265.1/mov10l1, intron 22 of 25)	3	372355	400324	27970	1	mov10l1	XM_073921265.1	26153	gene-mov10l1	0.52471	-1.50514829240473	TRUE
NC_133177.1	517443	517541	99	*	18	Promoter (2-3kb)	3	504411	519859	15449	2	wrnip1	NM_212920.1	2318	gene-wrnip1	2.686398	-0.582713163566369	TRUE
NC_133177.1	548611	548679	69	*	17	Intron (XM_073910620.1/znf1014, intron 1 of 2)	3	524168	557088	32921	1	mylk4a	XM_021466614.3	24443	gene-mylk4a	1.5629395	-0.991996461092911	TRUE
NC_133177.1	549355	549482	128	*	18	Intron (XM_021466614.3/mylk4a, intron 7 of 13)	3	524168	557088	32921	1	mylk4a	XM_021466614.3	25187	gene-mylk4a	1.5629395	-0.991996461092911	TRUE
NC_133177.1	551988	552060	73	*	14	Intron (XM_021466614.3/mylk4a, intron 8 of 13)	3	524168	557088	32921	1	mylk4a	XM_021466614.3	27820	gene-mylk4a	1.5629395	-0.991996461092911	TRUE
NC_133177.1	1292308	1292395	88	*	17	Intron (XM_073922201.1/abcf3, intron 4 of 20)	3	1286507	1310892	24386	1	abcf3	XM_073922201.1	5801	gene-abcf3	27.42419	0.786431688187058	TRUE
NC_133177.1	1303076	1303160	85	*	17	Intron (XM_073922201.1/abcf3, intron 13 of 20)	3	1286507	1310892	24386	1	abcf3	XM_073922201.1	16569	gene-abcf3	27.42419	0.786431688187058	TRUE
NC_133177.1	1532716	1532819	104	*	20	Intron (NM_001291325.1/ss18, intron 6 of 8)	3	1524354	1540769	16416	2	ss18	NM_001291325.1	7950	gene-ss18	75.6206455	1.42324755469982	TRUE
