seqnames	start	end	width	strand	phastcons	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	flank_txIds	flank_geneIds	flank_gene_distances
NC_133182.1	37591240	37591297	58	*	16	Promoter (1-2kb)	8	37589513	37599395	9883	1	sall1a	XM_073906582.1	1727	XM_073906586.1;XM_073906587.1;XM_073906597.1;XM_073906599.1;XM_073906600.1;XM_073906601.1;XM_073906602.1;XM_073906604.1;XM_073906608.1;XM_073906611.1;XM_073906613.1;XM_073906589.1;XM_073906592.1;XM_073906605.1;XM_073906610.1;XM_073906614.1;XM_073906581.1;XM_073906583.1;XM_073906584.1;XM_073906585.1;XM_073906588.1;XM_073906591.1;XM_073906593.1;XM_073906594.1;XM_073906595.1;XM_073906596.1;XM_073906603.1;XM_073906612.1;XM_073906590.1;XM_073906606.1;XM_073906607.1;XM_073906615.1;NM_001146014.1;XM_073906582.1	sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a;sall1a	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	37620484	37620659	176	*	20	Distal Intergenic	8	37589513	37599395	9883	1	sall1a	XM_073906582.1	30971	NA	NA	NA
NC_133182.1	39019410	39019463	54	*	14	Intron (NM_200433.2/atg13, intron 10 of 16)	8	39009731	39023719	13989	2	atg13	NM_200433.2	4256	NM_200433.2;XM_005168970.6;NM_001003734.1	atg13;atg13;harbi1	0;0;-4499
NC_133182.1	39808903	39808969	67	*	15	Intron (XM_073908851.1/esyt2b, intron 1 of 18)	8	39786666	39802173	15508	1	tnnt3b	XM_068222108.1	22237	XM_073908851.1;XM_073908852.1;XM_068222445.2;XM_073908834.1;XM_073908835.1;XM_073908836.1	esyt2b;esyt2b;otog;otog;otog;otog	0;0;0;0;0;0
NC_133182.1	39831565	39831660	96	*	16	Intron (XM_073908851.1/esyt2b, intron 1 of 18)	8	39786666	39802173	15508	1	tnnt3b	XM_068222108.1	44899	XM_073908851.1;XM_073908852.1;XM_068222445.2;XM_073908834.1;XM_073908835.1;XM_073908836.1	esyt2b;esyt2b;otog;otog;otog;otog	0;0;0;0;0;0
NC_133182.1	40935483	40935521	39	*	15	Distal Intergenic	8	40912184	40930418	18235	2	dnajb6b	XM_073906284.1	-5065	NM_200473.2	ube3c	0
NC_133182.1	41111438	41111536	99	*	15	Intron (XM_073906151.1/shha, intron 2 of 5)	8	41099703	41239343	139641	1	shha	XM_073906155.1	11735	XR_012383457.1;XM_073906151.1;XM_073906157.1;XM_073906152.1;XM_073906154.1;XM_073906156.1;XM_073906153.1;XM_073906158.1;XM_073906159.1;XM_073906160.1;XM_073906161.1;XM_073906155.1	LOC137490296;shha;shha;shha;shha;shha;shha;shha;shha;shha;shha;shha	0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	41800704	41800838	135	*	26	Intron (XM_005166417.6/smarcd3b, intron 5 of 13)	8	41787713	41817400	29688	2	smarcd3b	NM_001127306.1	16562	XM_005166417.6;XM_021477563.3;XM_005166419.5;XM_021477564.2;XM_073906819.1;NM_001127306.1	smarcd3b;smarcd3b;smarcd3b;smarcd3b;smarcd3b;smarcd3b	0;0;0;0;0;0
NC_133182.1	56300313	56300411	99	*	20	Intron (XM_073907344.1/piezo1, intron 27 of 36)	8	56287478	56340005	52528	2	piezo1	XM_073907344.1	39594	XM_073907344.1;XM_073907343.1;XM_691263.10	piezo1;piezo1;piezo1	0;0;0
NC_133182.1	57947529	57947627	99	*	17	Intron (NM_001423815.1/myo9aa, intron 5 of 42)	8	57825542	58079030	253489	1	myo9aa	XM_073905984.1	121987	XR_012382728.1;NM_001423815.1;XM_068222114.2;XM_068222115.2;XM_068222116.2;XM_068222117.2;XM_068222118.2;XM_068222119.2;XM_068222120.2;XM_073905942.1;XM_073905943.1;XM_073905944.1;XM_073905945.1;XM_073905946.1;XM_073905947.1;XM_073905949.1;XM_073905950.1;XM_073905951.1;XM_073905952.1;XM_073905953.1;XM_073905954.1;XM_073905955.1;XM_073905956.1;XM_073905957.1;XM_073905958.1;XM_073905959.1;XM_073905960.1;XM_073905961.1;XM_073905962.1;XM_073905963.1;XM_073905964.1;XM_073905965.1;XM_073905966.1;XM_073905967.1;XM_073905968.1;XM_073905969.1;XM_073905970.1;XM_073905971.1;XM_073905972.1;XM_073905973.1;XM_073905974.1;XM_073905975.1;XM_073905976.1;XM_073905977.1;XM_073905978.1;XM_073905979.1;XM_073905980.1;XM_073905981.1;XM_073905982.1;XM_073905983.1;XM_073905984.1	adamts7;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa;myo9aa	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	69563916	69564032	117	*	16	Promoter (<=1kb)	8	69563782	69566134	2353	1	fgf3	NM_131291.1	134	XM_073906377.1;XM_073906379.1;XM_073906380.1;XM_073906381.1;XM_073906382.1;XM_073906383.1;XM_073906384.1;XM_073906385.1;XM_073906386.1;XM_073906387.1;XM_073906389.1;XM_073906390.1;NM_131291.1	ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;ano1a;fgf3	0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133182.1	75466373	75466439	67	*	16	Intron (NM_001177932.2/sec24d, intron 16 of 22)	8	75430654	75478160	47507	1	sec24d	XR_012382430.1	35719	NM_001177932.2;XR_012382428.1;XR_012382429.1;XR_012382430.1	sec24d;sec24d;sec24d;sec24d	0;0;0;0
NC_133193.1	3006417	3006475	59	*	17	Intron (NM_001045030.1/prtga, intron 12 of 18)	19	3027915	3043544	15630	1	pygo1	XM_073929591.1	-21440	NM_001045030.1	prtga	0
NC_133193.1	10444564	10444645	82	*	19	Intron (NM_131048.2/sema3d, intron 9 of 17)	19	10399534	10466921	67388	1	sema3d	NM_131048.2	45030	NM_131048.2	sema3d	0
NC_133193.1	24625475	24625515	41	*	15	Intron (XM_068214714.1/mef2aa, intron 2 of 11)	19	24586023	24754089	168067	1	mef2aa	XM_073928884.1	39452	XM_068214714.1;XM_073928864.1;XM_073928865.1;XM_073928867.1;XM_073928868.1;XM_073928870.1;XM_073928871.1;XM_073928872.1;XM_073928873.1;XM_073928874.1;XM_073928877.1;XM_073928878.1;XM_073928879.1;XM_073928880.1;XM_073928881.1;XM_073928882.1;XM_073928885.1;XM_073928886.1;NM_131301.2;XM_005159042.5;XM_005159044.5;XM_005159045.5;XM_021467574.2;XM_021467577.2;XM_021467580.2;XM_068214713.1;XM_068214715.1;XM_068214716.1;XM_068214717.1;XM_068214718.1;XM_068214719.1;XM_073928866.1;XM_073928875.1;XM_073928876.1;XM_073928883.1;XM_073928884.1	mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa;mef2aa	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	25542289	25542525	237	*	36	Distal Intergenic	19	25291937	25446808	154872	2	nr2f2	XM_073928863.1	-95481	NA	NA	NA
NC_133193.1	38520601	38520869	269	*	47	Intron (XM_017351957.4/ryr1b, intron 41 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	135934	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38524587	38524662	76	*	15	Intron (XM_017351957.4/ryr1b, intron 37 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	132141	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38551809	38551882	74	*	16	Intron (XM_017351957.4/ryr1b, intron 25 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	104921	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38552052	38552141	90	*	21	Intron (XM_017351957.4/ryr1b, intron 24 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	104662	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38560204	38560457	254	*	51	Intron (XM_017351957.4/ryr1b, intron 19 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	96346	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38562838	38562936	99	*	23	Intron (XM_017351957.4/ryr1b, intron 16 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	93867	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38563841	38563977	137	*	36	Intron (XM_017351957.4/ryr1b, intron 14 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	92826	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38572714	38572820	107	*	24	Intron (XM_017351957.4/ryr1b, intron 10 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	83983	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38591377	38591497	121	*	21	Intron (XM_017351957.4/ryr1b, intron 7 of 108)	19	38415161	38656803	241643	2	ryr1b	NM_001102571.1	65306	XM_017351957.4;XM_073929467.1;XM_073929469.1;XM_073929470.1;XM_073929471.1;XM_073929472.1;XM_073929473.1;XM_073929474.1;XM_073929475.1;XM_073929476.1;XM_073929477.1;XM_073929478.1;XM_073929480.1;XM_073929481.1;XM_073929482.1;XM_073929483.1;XM_073929484.1;XM_073929485.1;XM_073929486.1;XM_073929487.1;XM_073929488.1;XM_073929489.1;XM_073929490.1;XM_073929491.1;XM_073929492.1;NM_001102571.1;XR_012393780.1;XR_012393781.1	ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b;ryr1b	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38711430	38711545	116	*	21	Intron (NM_001044862.1/rasgrp4, intron 11 of 15)	19	38727790	38757925	30136	2	hnrnpul1	NM_213271.1	46380	NM_001044862.1;XM_073929194.1;XM_005173657.6;XM_005173658.6;XM_005173659.6;XM_005173660.6;XM_009293782.5;XM_073929191.1;XM_073929193.1;XM_073929195.1;XM_073929196.1;XM_073929197.1;XM_073929199.1;XM_073929200.1;XM_073929201.1;XM_073929203.1;XM_073929205.1;XM_073929207.1;XM_073929192.1;XM_073929198.1;XM_073929202.1;XM_073929206.1;XM_073929204.1	rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	38714423	38714568	146	*	21	Intron (NM_001044862.1/rasgrp4, intron 13 of 15)	19	38727790	38757925	30136	2	hnrnpul1	NM_213271.1	43357	NM_001044862.1;XM_073929194.1;XM_005173657.6;XM_005173658.6;XM_005173659.6;XM_005173660.6;XM_009293782.5;XM_073929191.1;XM_073929193.1;XM_073929195.1;XM_073929196.1;XM_073929197.1;XM_073929199.1;XM_073929200.1;XM_073929201.1;XM_073929203.1;XM_073929205.1;XM_073929207.1;XM_073929192.1;XM_073929198.1;XM_073929202.1;XM_073929206.1;XM_073929204.1	rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4;rasgrp4	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NC_133193.1	47593763	47593854	92	*	23	Promoter (2-3kb)	19	47591116	47609250	18135	1	bicra	XM_073929601.1	2647	XR_012393831.1;XM_001922789.9;XM_005159252.6;XM_005159253.6;XM_005159254.6;XM_068214938.2;XM_068214939.2;XM_068214940.2;XM_073929601.1	bicra;bicra;bicra;bicra;bicra;bicra;bicra;bicra;bicra	0;0;0;0;0;0;0;0;0
NC_133193.1	47596047	47596098	52	*	16	Intron (XR_012393831.1/bicra, intron 4 of 6)	19	47591116	47609250	18135	1	bicra	XM_073929601.1	4931	XR_012393831.1;XM_001922789.9;XM_005159252.6;XM_005159253.6;XM_005159254.6;XM_068214938.2;XM_068214939.2;XM_068214940.2;XM_073929601.1	bicra;bicra;bicra;bicra;bicra;bicra;bicra;bicra;bicra	0;0;0;0;0;0;0;0;0
NC_133193.1	47735968	47736122	155	*	29	Promoter (1-2kb)	19	47734207	47757665	23459	1	ilvbl	NM_200666.2	1761	XM_021467622.3;NM_200666.2;XM_009293833.5;XM_009293834.5	ilvbl;ilvbl;si:dkey-224e22.2;si:dkey-224e22.2	0;0;24743;24743
NC_133188.1	12262921	12263014	94	*	16	Intron (XM_005156536.6/sufu, intron 4 of 11)	14	12251728	12292040	40313	1	sufu	NM_201309.1	11193	XM_005156536.6;XM_073919101.1;XM_073919102.1;NM_201309.1	sufu;sufu;sufu;sufu	0;0;0;0
NC_133188.1	29358720	29358819	100	*	23	Intron (XM_073919567.1/pdlim1, intron 1 of 4)	14	28981001	29515563	534563	2	pdlim1	XM_073919567.1	156744	XM_073919567.1	pdlim1	0
NC_133188.1	29388456	29388508	53	*	14	Intron (XM_073919567.1/pdlim1, intron 1 of 4)	14	28981001	29515563	534563	2	pdlim1	XM_073919567.1	127055	XM_073919567.1	pdlim1	0
NC_133188.1	29399760	29399906	147	*	36	Intron (XM_073919567.1/pdlim1, intron 1 of 4)	14	28981001	29515563	534563	2	pdlim1	XM_073919567.1	115657	XM_073919567.1	pdlim1	0
NC_133188.1	35028127	35028189	63	*	16	Promoter (1-2kb)	14	35027477	35029711	2235	2	six1a	NM_001009904.1	1522	NM_001009904.1	six1a	0
NC_133188.1	35536488	35536517	30	*	14	Distal Intergenic	14	35551971	35558040	6070	1	osr1	NM_001006079.1	-15454	NA	NA	NA
NC_133188.1	35553065	35553138	74	*	15	Promoter (1-2kb)	14	35551971	35558040	6070	1	osr1	NM_001006079.1	1094	NM_001006079.1	osr1	0
NC_133188.1	38798657	38798758	102	*	15	Promoter (<=1kb)	14	38798490	38849400	50911	1	jag1b	NM_131863.2	167	NM_131863.2	jag1b	0
NC_133188.1	52976901	52977225	325	*	50	Intron (XR_012388951.1/LOC100331556, intron 11 of 11)	14	52902022	52967828	65807	2	disc1	XM_068212829.2	-9073	XR_012388951.1;NM_001030104.1	LOC100331556;tsnax	0;0
NC_133188.1	54835040	54835097	58	*	16	Promoter (1-2kb)	14	54833351	54965276	131926	1	hs3st1l1	XR_012388561.1	1689	XR_012389001.1;XR_012388546.1;XM_073919594.1;XR_012388559.1;XR_012388560.1;XR_012388561.1	LOC141377081;dntt;hs3st1l1;hs3st1l1;hs3st1l1;hs3st1l1	8280;0;0;0;0;0
NC_133188.1	56474081	56474145	65	*	15	Promoter (1-2kb)	14	56475225	56483224	8000	1	lbh	NM_200520.1	-1080	NM_200520.1;XM_073920375.1;XM_073920383.1;XM_073920378.1;XM_073920379.1;XM_073920384.1;XR_012389016.1;XR_012389017.1;XR_012389028.1;XM_021480918.3;XM_021480919.3;XM_021480920.3;XM_021480921.3;XM_073920377.1;XM_073920380.1;XM_073920381.1;XM_073920382.1;XR_012389027.1;XR_012389026.1;XM_068213125.2;XM_073920392.1;XM_073920395.1	lbh;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755;zmp:0000000755	-1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1641
NC_133189.1	3695849	3695973	125	*	15	Intron (XM_021481027.3/pdgfrb, intron 19 of 22)	15	3660211	3680845	20635	2	csf1ra	XR_012389614.1	-15004	XM_021481027.3;XM_021481026.3;NM_001190933.1;XR_012389529.1	pdgfrb;pdgfrb;pdgfrb;pdgfrb	0;0;0;65121
NC_133189.1	11279001	11279117	117	*	30	Intron (XM_021480976.3/atrx, intron 27 of 34)	15	11319844	11331544	11701	2	fgf16	NM_001040407.1	52427	XM_021480976.3;NM_200653.2;XM_073921190.1;XM_073921191.1	atrx;atrx;atrx;atrx	0;0;0;0
NC_133189.1	11297432	11297482	51	*	14	Intron (XM_021480976.3/atrx, intron 32 of 34)	15	11319844	11331544	11701	2	fgf16	NM_001040407.1	34062	XM_021480976.3;NM_200653.2;XM_073921190.1;XM_073921191.1	atrx;atrx;atrx;atrx	0;0;0;0
NC_133189.1	18514528	18514623	96	*	20	Intron (XM_001922804.8/polr1a, intron 32 of 33)	15	18448531	18515032	66502	1	polr1a	XM_001922804.8	65997	XM_001922804.8	polr1a	0
NC_133189.1	25652639	25652718	80	*	14	Promoter (<=1kb)	15	25651454	25653695	2242	2	egr1	NM_131248.1	977	XR_012389379.1;NM_131248.1	aldob;egr1	0;0
NC_133189.1	25654466	25654544	79	*	19	Promoter (<=1kb)	15	25651454	25653695	2242	2	egr1	NM_131248.1	-771	XR_012389379.1;NM_131248.1	aldob;egr1	0;0
NC_133189.1	28491078	28491194	117	*	19	Promoter (2-3kb)	15	28493567	28514974	21408	1	nkx2.5	XM_073921161.1	-2373	XR_012389752.1;XR_012389755.1;XR_012389757.1;XR_012389756.1;XM_073921161.1;XM_073921160.1;NM_001014827.1	LOC141377517;LOC141377519;LOC141377519;LOC141377519;nkx2.5;nkx2.5;stc2a	0;0;0;12503;-2373;-3422;0
NC_133189.1	30221479	30221549	71	*	17	Intron (XM_068213159.2/sparc, intron 3 of 8)	15	30213319	30231282	17964	2	sparc	NM_001001942.1	9733	XM_068213159.2;NM_001001942.1;XM_073921166.1	sparc;sparc;sparc	0;0;0
NC_133189.1	36186390	36186556	167	*	26	Intron (XM_073921285.1/fhl1a, intron 6 of 7)	15	36178465	36189457	10993	1	fhl1a	NM_001007287.1	7925	XM_073921285.1;NM_001007287.1;XM_001922471.8	fhl1a;fhl1a;map7d3	0;0;52535
NC_133189.1	40678932	40679029	98	*	19	Distal Intergenic	15	40836464	40847539	11076	1	pitx2	XM_073921145.1	-157435	NA	NA	NA
NC_133189.1	40847439	40847530	92	*	15	3' UTR	15	40843986	40847512	3527	1	pitx2	NM_130975.2	3453	XM_073921145.1;XM_005157307.6;NM_130975.2	pitx2;pitx2;pitx2	0;0;0
NC_133195.1	17131265	17131351	87	*	20	5' UTR	21	17076091	17141603	65513	2	fam20b	NM_001044818.1	10252	NM_001044818.1;XM_073932578.1;XM_073932579.1	fam20b;fam20b;fam20b	0;0;0
NC_133195.1	25778425	25778561	137	*	17	Intron (NM_001034973.3/sgcb, intron 2 of 5)	21	25774422	25785205	10784	1	sgcb	XR_012395580.1	4003	NM_001034973.3;XR_012395580.1	sgcb;sgcb	0;0
